Date,Open,High,Low,Close,Adj Close,Volume,100movingaverage,3dexpmv,10dexpmv,SwingIndex,TrueRange,PDM,NDM,Gapo10,Gapo5,Adj Close_1d_percentC,Adj Close_2d_percentC,Adj Close_3d_percentC,Adj Close_4d_percentC,Adj Close_5d_percentC,Adj Close_6d_percentC,Adj Close_7d_percentC,Adj Close_classHigh,Adj Close_classMedium,Adj Close_classLow
2016-03-04,107.0,108.639999,105.970001,107.660004,105.896828,814800,101.239095159,105.407879939,103.306338571,0.350661044585,2.669998,1.470001,0.0,0.868056185281,0.541364746538,-0.014675822018,-0.0154188282202,-0.00835958939204,-0.00817386144937,0.00733790628743,0.0190414202019,0.0170909274072,-1,-1,0
2016-03-07,106.82,107.449997,105.129997,106.080002,104.342705,562100,101.308064267,105.343217633,103.709299525,0.100566691925,2.530007,0.0,0.840004,0.866287220909,0.839216706057,-0.000754072841029,0.00641030918261,0.00659880343336,0.0223416097944,0.0342194406403,0.0322398964067,0.0381787399512,-1,0,0
2016-03-08,105.120003,106.139999,104.660004,106.0,104.264023,673500,101.372324239,105.115177502,104.19287328,0.00540506125774,1.479995,0.0,0.469993,0.866287220909,0.780158462515,0.00716978856647,0.00735842506288,0.0231131116051,0.0349999059599,0.0330188678793,0.0389621931239,0.0500942688544,1,0,0
2016-03-09,106.599998,107.0,106.040001,106.760002,105.011574,550000,101.449755085,104.443160376,104.553075239,0.588891307873,1.0,0.860001,0.0,0.866287220909,0.858237868229,0.000187293640604,0.0158298265294,0.027632001783,0.0256650662145,0.0315660824206,0.0426189117021,0.0538589679648,1,0,0
2016-03-10,107.160004,107.68,105.519997,106.779999,105.031242,579000,101.524369396,104.636618692,104.597723851,-0.0362435340999,2.160003,0.68,0.0,0.684845002723,0.858237868229,0.0156396036905,0.0274395688856,0.0254730016427,0.0313729128329,0.0424236723774,0.0536616238433,0.0509459271176,1,1,0
2016-03-11,107.599998,108.550003,106.809998,108.449997,106.673889,1310800,101.629461633,105.327344649,104.769835256,1.42168451075,1.770004,0.870003,0.0,0.599882526477,0.858237868229,0.0116182602099,0.00968197568948,0.0154910354867,0.0263716268936,0.0374365276961,0.0347626493677,0.0374365276961,1,1,0
2016-03-14,108.059998,110.0,107.519997,109.709999,107.913254,711200,101.75513748,106.072843606,105.28960357,0.881741069099,2.480003,1.449997,0.0,0.599882526477,0.844026905335,-0.0019140466286,0.00382829712465,0.014583926827,0.0255217491635,0.0228785798638,0.0255217491635,0.0166803699572,-1,0,0
2016-03-15,109.0,110.239998,108.629997,109.5,107.706703,650900,101.871834843,107.247054579,105.524236445,0.0790523483397,1.610001,0.239998,0.0,0.727540931714,1.04087575604,0.0057533559448,0.0165296119035,0.0274884098903,0.0248401717394,0.0274884098903,0.0186300754188,0.0157990909814,1,0,0
2016-03-16,108.82,110.400002,108.650002,110.129997,108.326378,575300,101.995960673,107.926777184,105.734296745,0.451199562663,1.75,0.160004,0.0,0.746633731954,0.964193150586,0.0107146109879,0.0216107197824,0.01897763073,0.0216107197824,0.0128030589189,0.00998826896991,0.0165258363942,1,1,0
2016-03-17,109.919998,111.540001,109.830002,111.309998,109.487053,540800,102.137302038,108.228786051,106.013580974,1.01612657009,1.709999,1.139999,0.0,0.758911741076,0.984906738066,0.0107805988714,0.00817542326215,0.0107805988714,0.00206630824194,-0.000718642048024,0.00574962045969,0.0138352248827,1,1,0
2016-03-18,111.860001,113.029999,111.18,112.510002,110.667389,959300,102.295266611,109.11911847,106.302427132,0.977083375997,1.849999,1.489998,0.0,0.837588248863,0.965508408089,-0.0025773898036,0.0,-0.00862134734199,-0.0113765944184,-0.00497731992213,0.00302204653984,0.0123545699628,-1,0,0
2016-03-21,111.940002,112.589996,111.540001,112.220001,110.382156,590900,102.442300964,110.016426287,106.881036111,0.000549734116484,1.049995,0.0,0.0,0.922725198558,1.06034844399,0.00258404990749,-0.0060595754263,-0.0088219421987,-0.00240613165773,0.0056139055664,0.0149705446956,0.0184458709069,1,0,0
2016-03-22,111.580002,112.970001,111.089996,112.510002,110.667389,410400,102.589177536,110.579766596,107.557876841,0.211538138561,1.880005,0.0,0.450005,0.922725198558,0.920572942903,-0.00862134734199,-0.0113765944184,-0.00497731992213,0.00302204653984,0.0123545699628,0.0158209389037,0.0362634741477,-1,0,0
2016-03-23,112.089996,112.660004,111.269997,111.540001,109.713287,1042200,102.714161912,110.345152242,108.128270869,-0.0624041683629,1.390007,0.0,0.0,0.875640052662,0.917741546937,-0.00277920759042,0.0036757170533,0.0117446485766,0.0211583306223,0.0246548442214,0.0452751543211,0.0347856864411,-1,0,0
2016-03-24,110.730003,111.25,109.089996,111.230003,109.408371,962900,102.82957931,110.13970787,108.744666456,0.0188789802471,2.450005,0.0,2.180001,0.875640052662,0.722705649792,0.00647291421604,0.0145643334732,0.0240042510093,0.0275105092279,0.048188287165,0.0376695856298,0.0300278120401,1,0,0
2016-03-28,111.660004,112.309998,110.919998,111.949997,110.116562,367400,102.953087492,109.694757759,109.186566445,0.470488356457,1.39,1.059998,0.0,0.793790454513,0.851962958085,0.00803938103335,0.0174185877688,0.0209022962413,0.0414470894941,0.030996036727,0.0234034095616,0.03126403456,1,0,0
2016-03-29,111.550003,112.940002,111.07,112.849998,111.001831,306900,103.087233217,109.922823762,109.514327838,0.551275740285,1.870002,0.630004,0.0,0.74115175649,0.842428547146,0.00930440507779,0.0127603300526,0.0331412731381,0.0227735702846,0.0152414963317,0.023039430764,0.00824091811603,1,0,0
2016-03-30,113.57,114.18,112.879997,113.900002,112.034637,401000,103.233911967,110.74589587,109.976356714,0.832604270884,1.330002,1.239998,0.0,0.643452873893,0.842428547146,0.00342406607699,0.0236171247647,0.0133449979402,0.00588235939926,0.0136084075499,-0.00105368306768,0.00983322684394,1,0,0
2016-03-31,114.010002,114.669998,113.400002,114.290001,112.418251,532900,103.382046468,111.583017402,110.406245171,0.232469747613,1.269996,0.489998,0.0,0.742724974236,1.01108505264,0.0201241522607,0.00988707785536,0.00244990468674,0.0101495886108,-0.00446246935473,0.00638729026304,-0.00524978813271,1,1,1
2016-04-01,113.839996,116.800003,113.57,116.589996,114.680573,726400,103.561388159,112.645482289,110.81378592,1.89897706651,3.230003,2.130005,0.0,0.746634354599,1.06819226858,-0.0100351260017,-0.0173255848661,-0.00977779383785,-0.0241015973996,-0.0134658727246,-0.0248733846141,-0.0266745440834,-1,-1,0
2016-04-04,116.589996,116.790001,115.129997,115.419998,113.529739,374100,103.717143641,113.320323593,110.996066397,-0.0606331199677,1.660004,0.0,0.0,0.887054772352,1.10073063308,-0.00736436115651,0.000259940701529,-0.0142090611166,-0.00346552368979,-0.0149886718228,-0.0168080893765,-0.0040720167603,-1,0,0
2016-04-05,114.849998,115.540001,113.959999,114.57,112.693665,621400,103.855243969,113.956833434,111.20152079,-0.0796909404005,1.580002,0.0,1.169998,0.887054772352,1.08467437035,0.00768086653318,-0.00689548077081,0.00392776293148,-0.00768087540679,-0.00951379121444,0.0033167702905,0.0122196309793,1,0,0
2016-04-06,114.779999,115.5,113.93,115.449997,113.55925,509500,104.002274364,113.278399106,111.431069451,0.473265062245,1.57,0.0,0.029999,0.887054772352,0.84880141934,-0.014465241713,-0.00372449624315,-0.0152446498194,-0.0170635945553,-0.00433083170239,0.00450416852876,0.00632311326466,-1,-1,0
2016-04-07,114.449997,114.779999,113.169998,113.779999,111.916588,438800,104.120398448,112.814781271,111.760009341,0.461741886057,2.279999,0.0,0.760002,0.887054772352,0.760374610468,0.0108983933642,-0.000790847912554,-0.00263649031187,0.0102831583822,0.019247834825,0.0210934772243,0.0261030473874,1,1,0
2016-04-08,115.440002,115.589996,114.129997,115.019997,113.136299,710200,104.252985221,112.975825187,112.251366926,0.709195578967,1.809997,0.809997,0.0,0.887054772352,0.801046138982,-0.0115632207485,-0.0133889654637,-0.000608602195835,0.00825942697666,0.0100851716919,0.0150407341856,0.0120849012393,-1,-1,0
2016-04-11,115.339996,115.470001,113.650002,113.690002,111.828079,464300,104.362769188,112.274786875,112.600952982,-0.395338128956,1.819999,0.0,0.479995,0.769377695374,0.799331769575,-0.00184710317701,0.0110827710811,0.0200545428309,0.0219016460079,0.0269151811148,0.0239247693775,0.0320168604524,-1,0,0
2016-04-12,114.089996,114.089996,113.089996,113.480003,111.621521,445800,104.466465643,112.452180122,112.824618767,-0.420982794695,1.0,0.0,0.560006,0.758154849347,0.549115133236,0.0129538012656,0.0219421754699,0.0237926967507,0.0288155095109,0.0258195639531,0.0339266296147,0.0214134154291,1,1,0
2016-04-13,114.279999,115.019997,113.5,114.949997,113.067444,407300,104.587606183,111.995548333,112.977020228,1.23162109158,1.539994,0.930001,0.0,0.593286731756,0.569323441927,0.00887342956121,0.0107002861053,0.0156588664019,0.0127012334337,0.0207046247548,0.00835143138108,0.00661161138479,1,0,0
2016-04-14,115.18,117.220001,115.18,115.970001,114.07074,625000,104.719316375,112.5220502,113.137987803,1.03115531153,2.270004,2.200004,0.0,0.569374729038,0.569323441927,0.0018107886387,0.00672575631577,0.0037941368663,0.0117271352846,-0.000517407005512,-0.00224192461625,0.00293175094682,1,0,0
2016-04-15,116.150002,116.5,115.449997,116.18,114.277298,471400,104.85024763,113.601076905,112.933447149,0.11966496547,1.050003,0.0,0.0,0.615950577436,0.88122605207,0.00490608379628,0.00197976329472,0.00989842269459,-0.00232398739424,-0.00404538791248,0.00111893615126,0.00860730886374,1,0,0
2016-04-18,115.800003,117.0,115.75,116.75,114.837952,316200,104.985216608,114.277143564,112.938818105,0.45754735754,1.25,0.5,0.0,0.615950577436,0.88122605207,-0.00291203381962,0.00496796564258,-0.00719477303113,-0.00890776944542,-0.00376865829164,0.00368315519942,0.0159315885396,-1,0,0
2016-04-19,116.980003,117.480003,116.050003,116.410004,114.50354,487900,105.112127587,114.491682854,113.072006494,-0.11309287445,1.43,0.480003,0.0,0.615950577436,0.88122605207,0.00790301330422,-0.00429524711638,-0.00601324640269,-0.000859126276795,0.00661445052267,0.0188986558844,0.0335880881936,1,0,0
2016-04-20,116.809998,117.68,116.400002,117.330002,115.408463,455200,105.247605684,114.841521743,113.121392997,0.772233374131,1.279998,0.199997,0.0,0.642465212738,0.858239117144,-0.0121026133066,-0.0138071416825,-0.0086934352466,-0.00127845910226,0.0109094252473,0.0254836770506,0.0248871869994,-1,-1,0
2016-04-21,116.989998,117.07,115.82,115.910004,114.011719,463300,105.361425338,114.689890703,113.383809927,0.229855920388,1.510002,0.0,0.580002,0.661813064007,0.569323441927,-0.00172541035014,0.00345094349468,0.0109567596292,0.0232939562994,0.0380467555269,0.0374429579472,0.0458114748713,-1,0,0
2016-04-22,115.300003,116.349998,114.989998,115.709999,113.815002,370500,105.469804526,114.682489403,113.452039007,-0.0713153941941,1.36,0.0,0.830002,0.661813064007,0.498312438502,0.00518530061617,0.0127040897473,0.0250626099361,0.0398409077918,0.0392360666127,0.047619047619,0.0378531030558,1,0,0
2016-04-25,115.389999,116.419998,115.150002,116.309998,114.405167,435200,105.58291038,114.024597043,113.791509831,0.40091078049,1.269996,0.07,0.0,0.661813064007,0.614836974737,0.00748000306664,0.0197747711867,0.0344768344248,0.0338751133504,0.0422148503135,0.0324992838829,0.0257071605865,1,0,0
2016-04-26,116.760002,117.480003,116.5,117.18,115.260918,450200,105.703885475,114.265706712,114.256414419,0.782990050158,1.170005,1.060005,0.0,0.661813064007,0.614836974737,0.0122034860073,0.026796394247,0.0261991406315,0.0344769594842,0.0248335259658,0.0180918305717,0.0244069112828,1,1,0
2016-04-27,116.889999,118.75,116.860001,118.610001,116.667503,821700,105.839238778,115.089577053,114.603761954,1.25652637667,1.889999,1.269997,0.0,0.621176281775,0.614836974737,0.0144169709366,0.0138269180236,0.0220049365418,0.0124777676951,0.00581735258361,0.0120562964307,0.0110445151123,1,1,0
2016-04-28,117.790001,122.550003,115.660004,120.32,118.349495,2611100,105.991802878,116.268490291,114.91316446,1.22183094594,6.889999,3.800003,0.0,0.575188075935,0.822908096724,-0.000581667036264,0.00748012486238,-0.00191164313798,-0.00847739992469,-0.00232712442077,-0.00332452622633,0.00540228752138,-1,0,0
2016-04-29,120.059998,120.449997,118.839996,120.25,118.280655,969900,106.139861337,117.484772509,115.218770538,0.0254100621067,1.610001,0.0,0.0,0.878522082733,1.25688094952,0.00806648390643,-0.00133075015521,-0.00790032824894,-0.00174647325042,-0.00274445554939,0.00598743725252,0.0360912610773,1,0,0
2016-05-02,120.349998,121.410004,119.68,121.220001,119.234764,709000,106.295753036,118.493294251,115.517094765,0.631938124493,1.730004,0.960007,0.0,0.878522082733,1.24358952892,-0.00932203799221,-0.0158390467398,-0.00973443449764,-0.0107244310057,-0.00206241025478,0.0278005246859,0.00791939337423,-1,0,0
2016-05-03,120.43,120.720001,118.760002,120.089996,118.123253,816800,106.434900094,118.544425633,115.844961092,0.165710887759,2.459999,0.0,0.919998,0.878522082733,1.19922050113,-0.00657833221034,-0.000416277055966,-0.00141558918971,0.00732793906378,0.0374718769386,0.0174036690303,0.0213174115684,-1,0,0
2016-05-04,119.089996,119.760002,118.339996,119.300003,117.346199,598200,106.561775663,118.541427932,116.008010103,0.126887037905,1.75,0.0,0.420006,0.878522082733,1.19922050113,0.00620285962565,0.00519693015366,0.0139983571176,0.0443419049304,0.0241408074922,0.0280804664154,0.0275774335051,1,0,0
2016-05-05,119.349998,120.220001,119.300003,120.040001,118.074081,541900,106.694101011,117.875383298,116.476894925,0.717394443202,0.919998,0.459999,0.0,0.878522082733,1.19922050113,-0.000999728297695,0.00774744120177,0.037903932532,0.0178273672103,0.021742739628,0.0212428077251,0.0304065546782,-1,0,0
2016-05-06,119.080002,120.25,118.5,119.919998,117.956039,655700,106.82207758,117.683429015,117.02853796,0.0344078357331,1.75,0.0,0.800003,0.878522082733,0.696939073445,0.0087559230435,0.0389425928417,0.0188459363238,0.0227652269673,0.0222647947682,0.0314377121463,0.0251834753454,1,0,0
2016-05-09,119.639999,121.279999,119.230003,120.970001,118.988853,658900,106.958782921,118.208262708,117.601182165,0.772274866391,2.049996,1.029999,0.0,0.869231778419,0.696939073445,0.0299246518495,0.0100024327489,0.0138877042541,0.0133916157676,0.0224849129355,0.0162849624242,0.011903804132,1,1,1
