Date,Open,High,Low,Close,Adj Close,Volume,100movingaverage,3dexpmv,10dexpmv,SwingIndex,TrueRange,PDM,NDM,Gapo10,Gapo5,Adj Close_1d_percentC,Adj Close_2d_percentC,Adj Close_3d_percentC,Adj Close_4d_percentC,Adj Close_5d_percentC,Adj Close_6d_percentC,Adj Close_7d_percentC,Adj Close_classHigh,Adj Close_classMedium,Adj Close_classLow
2015-12-31,46.52,46.650002,46.209999,46.220001,42.17601,11490900,42.17601,42.0689156053,41.7144012167,0.0,0.0,0.0,0.0,0.0,0.0,-0.00757259873563,0.00605787508112,-0.00303132041177,-0.00850682651109,-0.018143584469,-0.0124491387402,-0.0159533346089,-1,0,0
2016-01-04,45.669998,45.91,45.360001,45.869999,41.856628,17821600,42.016319,42.0689156053,41.7144012167,0.141404732044,0.86,0.0,0.849998,0.0,0.0,0.013734479519,0.00457593000564,-0.000941356288901,-0.0106516463772,-0.0049137498606,-0.00844468407727,-0.0256583975183,1,1,0
2016-01-05,46.200001,46.549999,45.630001,46.5,42.431507,15632800,42.154715,42.0689156053,41.7144012167,0.387904830412,0.919998,0.639999,0.0,0.0,0.0,-0.00903446582748,-0.0144770017242,-0.0240557329251,-0.0183955757216,-0.0218786714316,-0.0388591666094,-0.0231850355916,-1,0,0
2016-01-06,45.490002,45.950001,45.279999,45.52,42.048161,19082700,42.1280765,42.0689156053,41.7144012167,0.438030109772,1.220001,0.0,0.350002,0.0,0.0,-0.0054921545796,-0.0151582134591,-0.00944645355596,-0.0129613040627,-0.0300966075544,-0.0142795781247,-0.0239456607864,-1,0,0
2016-01-07,45.119999,45.669998,45.0,45.27,41.817226,19277600,42.0659064,42.199289563,41.7144012167,-0.024723008818,0.669998,0.0,0.279999,0.0,0.0,-0.00971943954389,-0.00397613653283,-0.00751039774853,-0.0247403306953,-0.00883595195913,-0.0185554154166,-0.00883595195913,-1,0,0
2016-01-08,45.66,45.740002,44.700001,44.830002,41.410786,16594800,41.9567196667,41.858460635,41.7144012167,-0.237726008821,1.040001,0.0,0.299999,0.0,0.311149933877,0.00579967257806,0.00223072317439,-0.0151683187081,0.000892158868948,-0.00892269951119,0.000892158868948,-0.00914570904305,1,0,0
2016-01-11,45.110001,45.23,44.599998,45.09,41.650955,14194500,41.913039,41.6613890724,41.7144012167,0.0268229024349,0.630002,0.0,0.100003,0.0,0.382235657092,-0.00354837001937,-0.0208470850188,-0.00487921585471,-0.0146374795008,-0.00487921585471,-0.0148592031083,0.0172987390085,-1,0,0
2016-01-12,45.240002,45.25,44.529999,44.93,41.503162,15123000,41.861804375,41.5017767689,41.7144012167,-0.0477390641432,0.720001,0.0,0.069999,0.0,0.414946038139,-0.0173603158236,-0.00133558498507,-0.0111285978644,-0.00133558498507,-0.011351111031,0.0209213457037,0.0469619640065,-1,-1,0
2016-01-13,45.110001,45.27,44.080002,44.150002,40.782654,19291000,41.7418987778,41.4437685233,41.7144012167,-0.272509568186,1.189998,0.0,0.449997,0.0,0.217876239496,0.016307840093,0.00634181385057,0.016307840093,0.00611536953922,0.0389579844411,0.0654586628913,0.0652319488575,1,1,0
2016-01-14,44.220001,45.189999,44.049999,44.869999,41.447731,18435000,41.712482,41.2714967965,41.7144012167,0.620143298117,1.14,0.0,0.030003,0.0,0.314903481801,-0.00980610977233,0.0,-0.0100289205216,0.022286696466,0.0483621407406,0.0481390645968,0.0753288038855,-1,0,0
2016-01-15,44.040001,44.549999,43.860001,44.43,41.04129,27993900,41.6514645455,41.0351529406,41.7144012167,0.0206452218335,1.009998,0.0,0.189998,0.41497384908,0.326033269148,0.00990322185292,-0.00022501729356,0.0324106284184,0.0587443036025,0.0585190182862,0.0859780235953,0.103533709589,1,0,0
2016-01-19,44.740002,45.009998,44.529999,44.869999,41.447731,20364300,41.63448675,41.322873997,41.6741051501,0.37125968081,0.579998,0.459999,0.0,0.429751957107,0.213483845829,-0.0100289205216,0.022286696466,0.0483621407406,0.0481390645968,0.0753288038855,0.0927123368949,0.0922666188892,-1,-1,0
2016-01-20,44.380001,44.77,43.790001,44.419998,41.032055,28290200,41.5881458462,41.1644263034,41.50438748,0.0261728370044,1.079998,0.0,0.739998,0.429751957107,0.213483845829,0.0326429909494,0.0589825929995,0.0587572569787,0.0862224424295,0.103782079645,0.103331846285,0.124943705598,1,1,1
2016-01-21,45.0,46.330002,44.43,45.869999,42.371464,31354100,41.6440971429,41.4921504148,41.4591290945,1.26003580501,1.910004,1.560002,0.0,0.334453751151,0.243589025132,0.0255069779982,0.0252887650991,0.0518857455574,0.0688903031531,0.068454302169,0.0893829866251,0.106605709918,1,1,1
2016-01-22,46.41,47.119999,46.0,47.040001,43.452232,23075700,41.7646394667,41.8944523236,41.5113391447,1.01158833062,1.25,0.789997,0.0,0.404833887602,0.579186352906,-0.000212785386951,0.0257226602307,0.0423042710441,0.0418791145182,0.0622872491337,0.0790815993066,0.0610119176387,-1,0,0
2016-01-25,47.080002,47.779999,46.540001,47.029999,43.442986,24298800,41.869536125,42.9031214516,41.6403560994,0.043242677886,1.239998,0.66,0.0,0.522443972669,0.747448344604,0.025940965476,0.0425261053649,0.0421008583526,0.0625133364452,0.0793112609709,0.0612377335204,0.0763345318851,1,1,1
2016-01-26,47.130001,48.27,47.049999,48.25,44.569939,22594900,42.0283833529,43.6576469966,41.8074527416,1.20011006569,1.240001,0.490001,0.0,0.600972677995,0.85979752245,0.0161657838482,0.0157512892266,0.0356476368523,0.0520208250678,0.0344042876074,0.0491193627167,0.0451813272619,1,1,0
2016-01-27,48.290001,49.490002,48.25,49.029999,45.290447,33795700,42.2096091111,44.133407137,42.0616311512,0.777718433546,1.240002,1.220002,0.0,0.651277917057,0.931768048725,-0.000407900588837,0.0191719238276,0.0352846373983,0.0179483545393,0.0324293332764,0.0285539464868,0.039567593581,-1,0,0
2016-01-28,49.060001,49.459999,48.470001,49.009998,45.271973,20085200,42.3707861579,44.9220816819,42.4708411609,0.0341553691249,0.989998,0.0,0.0,0.755874931864,1.00741188338,0.0195878142974,0.0357071029354,0.0183637457108,0.032850633658,0.0289736654508,0.0399918068514,0.0352989475409,1,1,0
2016-01-29,49.389999,49.990002,49.220001,49.970001,46.158752,29082600,42.56018445,45.4465576837,42.8627678093,0.937395690318,0.980004,0.530003,0.0,0.755874931864,0.776607969542,0.0158096128769,-0.00120055238928,0.0130080206675,0.00920553484635,0.020012001191,0.0154092987609,0.00360232876313,1,1,0
