Date,Open,High,Low,Close,Adj Close,Volume,100movingaverage,3dexpmv,10dexpmv,SwingIndex,TrueRange,PDM,NDM,Gapo10,Gapo5,Adj Close_1d_percentC,Adj Close_2d_percentC,Adj Close_3d_percentC,Adj Close_4d_percentC,Adj Close_5d_percentC,Adj Close_6d_percentC,Adj Close_7d_percentC,Adj Close_classHigh,Adj Close_classMedium,Adj Close_classLow
2016-03-14,109.279999,110.330002,108.769997,109.889999,109.889999,17249400,103.74540052,108.440892412,108.49810948,0.348150944982,1.560005,0.910004,0.0,0.788875186392,1.00247988719,0.00709799806259,0.0208390301287,0.0102829921766,0.0141959961252,0.0178360088983,0.0214760307715,0.0241150425345,1,0,0
2016-03-15,109.110001,110.830002,108.839996,110.669998,110.669998,17618500,103.881176941,109.792223262,108.391782806,0.500894058171,1.990006,0.5,0.0,0.788875186392,1.1059912279,0.0136441856627,0.003162546366,0.00704797157401,0.0106623296406,0.0142766967431,0.0168971088262,0.0215054219121,1,1,0
2016-03-16,110.489998,112.5,110.099998,112.18,112.18,24744800,104.040769692,110.556292996,108.337270565,1.20032433857,2.400002,1.669998,0.0,0.808210972924,1.04087668688,-0.0103405509003,-0.00650742556605,-0.00294171866643,0.000623997147442,0.00320913710109,0.00775541986094,0.0134605277233,-1,-1,0
2016-03-17,112.150002,112.690002,110.730003,111.019997,111.019997,24241200,104.172453226,111.199077519,108.27427261,-0.185877661957,1.959999,0.190002,0.0,0.908484911645,1.18462201909,0.00387317610899,0.00747613963636,0.0110791121711,0.0136912632055,0.0182850482332,0.0240497664578,0.0461178358706,1,0,0
2016-03-18,111.559998,112.419998,110.269997,111.449997,111.449997,36256900,104.307222556,111.687634974,108.437147258,0.0462285264914,2.150001,0.0,0.460006,0.91855453055,0.97074086015,0.00358906245641,0.00717813388546,0.00978020663383,0.0143562677709,0.0200987443723,0.0420816700426,0.0291610595557,1,0,0
2016-03-21,111.660004,112.370003,111.029999,111.849998,111.849998,18448000,104.444363927,111.306740107,109.108237684,0.218463241209,1.340004,0.0,0.0,0.91855453055,0.848801260836,0.00357623609434,0.0061690032395,0.0107286993425,0.0164506395431,0.0383549492777,0.0254805458289,0.0201162274496,1,0,0
2016-03-22,111.360001,112.879997,111.169998,112.25,112.25,19001100,104.583750286,111.721935199,109.84622516,0.348705705129,1.709999,0.509994,0.0,0.91855453055,0.837605909694,0.00258352783964,0.00712697550111,0.0128285256125,0.03465477951,0.0218262538976,0.0164810512249,0.0339420757238,1,0,0
2016-03-23,112.010002,113.190002,112.0,112.540001,112.540001,18562000,104.723333632,112.101440897,110.410863568,0.344944370276,1.190002,0.310005,0.0,0.868644379627,0.635284256753,0.00453173978557,0.0102185977411,0.0319886082105,0.0191931400463,0.0138617112683,0.0312777409696,8.88750658533e-05,1,0,0
2016-03-24,112.129997,113.089996,111.68,113.050003,113.050003,17839100,104.866896897,112.488146652,111.104556902,0.262074022992,1.409996,0.0,0.32,0.87040419793,0.665813400025,0.00566120285729,0.0273330023706,0.0145952583478,0.0092878812219,0.0266253420621,-0.00442282164291,-0.00734190161853,1,0,0
2016-03-28,113.32,114.589996,112.949997,113.690002,113.690002,21351800,105.016441051,112.910943984,111.550533129,0.579213722132,1.639999,1.5,0.0,0.721810944848,0.665813400025,0.0215498017143,0.00888376270765,0.00360626258059,0.0208461250621,-0.0100272581577,-0.012929905657,0.000175890576552,1,1,1
2016-03-29,113.830002,116.32,113.639999,116.139999,116.139999,29765800,105.201833683,113.822347619,112.106124492,2.33829920621,2.680001,1.730004,0.0,0.764922910029,0.788946061452,-0.0123988463268,-0.0175650165108,-0.000688832449534,-0.0309109353445,-0.0337523509019,-0.0209230241168,-0.0215257449761,-1,-1,0
2016-03-30,116.730003,116.989998,114.360001,114.699997,114.699997,33235200,105.357541279,114.630817027,112.507312867,-0.331697557972,2.629997,0.669998,0.0,0.873901830107,1.01836615775,-0.00523102890752,0.0118570273371,-0.0187444991825,-0.0216215873136,-0.00863119464598,-0.009241482369,-0.0354838718958,-1,0,0
2016-03-31,114.699997,115.010002,113.769997,114.099998,114.099998,21207500,105.498548645,115.317535728,112.656507555,-0.397114860202,1.240005,0.0,0.590004,0.838219221908,1.03737549967,0.0171779144115,-0.0135845313512,-0.0164767487551,-0.00341804563397,-0.00403154257724,-0.0304119286663,-0.0447852768586,1,1,0
2016-04-01,113.75,116.169998,113.349998,116.059998,116.059998,24760500,105.666190698,114.769080226,113.13949322,1.53247137898,2.82,1.159996,0.0,0.827369337681,1.03737549967,-0.0302429352101,-0.0330863093759,-0.0202481392426,-0.0208512755618,-0.0467861545198,-0.0609167682391,-0.0469584447175,-1,-1,-1
2016-04-04,114.07,114.550003,111.610001,112.550003,112.550003,48487900,105.773750266,114.413301097,113.401480249,1.05674391848,4.449997,0.0,1.739997,0.827369337681,0.867535758112,-0.00293204790052,0.0103064946164,0.00968454883115,-0.0170591377061,-0.0316304300765,-0.0172368009621,-0.0181252860562,-1,0,0
2016-04-05,112.110001,113.32,111.900002,112.220001,112.220001,22962400,105.872923354,114.266259439,113.60514763,-0.323301028004,1.419998,0.0,0.0,0.775246186872,1.04551272438,0.0132774727029,0.0126536979803,-0.014168632916,-0.0287827746499,-0.014346818621,-0.0152379164566,-0.0122973176591,1,1,0
2016-04-06,112.470001,113.809998,112.419998,113.709999,113.709999,20522400,105.991666924,112.664762517,113.848603664,1.49307728805,1.589997,0.489998,0.0,0.76492298465,1.04551272438,-0.000615601095907,-0.0270864658085,-0.0415091112612,-0.0272623166587,-0.0281417380014,-0.0252396713151,-0.0357928065763,-1,0,0
2016-04-07,113.790001,114.889999,113.07,113.639999,113.639999,20714500,106.105821134,112.94230157,114.065827977,0.0609384560599,1.819999,1.080001,0.0,0.730782033495,0.942765144221,-0.0264871702436,-0.0409186997617,-0.0266631294145,-0.0275430924634,-0.0246392381612,-0.0351988739458,-0.0280711195712,-1,-1,-1
2016-04-08,114.25,114.330002,109.900002,110.629997,110.629997,48497800,106.172353132,113.114617848,114.045641382,-0.508699330531,4.43,0.0,3.169998,0.730782033495,0.942765144221,-0.0148241801001,-0.000180746637822,-0.00108465157059,0.00189821030186,-0.00894873024357,-0.00162704514943,0.0150050080902,-1,-1,0
2016-04-11,110.699997,110.910004,108.769997,108.989998,108.989998,39762300,106.213188565,111.84893327,113.816379462,-0.513910268333,2.140007,0.0,1.130005,0.850645990165,0.998755712253,0.014863776766,0.0139462705559,0.0169740162762,0.00596385917908,0.013395715449,0.0302780352377,0.031470777713,1,1,0
2016-04-12,109.339996,111.160004,108.989998,110.610001,110.610001,26175900,106.276000171,110.122470325,113.224386523,1.51723929925,2.170006,0.25,0.0,0.914871870374,1.12558701975,-0.000904068340077,0.00207933277209,-0.0087695686758,-0.00144655997246,0.0151884999983,0.0163637734711,0.0255853989189,-1,0,0
2016-04-13,112.230003,112.650002,106.519997,110.510002,110.510002,88227400,106.335634,109.770869061,112.809330815,-0.135524963366,6.130005,0.0,2.470001,0.914871870374,1.12558701975,0.00298610075131,-0.00787261772016,-0.00054298252569,0.0161071302849,0.0172834672467,0.0265134372181,0.000452411538279,1,0,0
2016-04-14,110.620003,112.040001,110.260002,110.839996,110.839996,28430900,106.398194583,110.622135243,112.469643571,0.0075481909445,1.779999,0.0,0.0,0.984527358348,1.32012183076,-0.0108263897808,-0.00351857645321,0.0130819654667,0.0142548002257,0.0234572906336,-0.00252614588691,-0.00667627234487,-1,-1,0
2016-04-15,110.790001,110.970001,109.199997,109.639999,109.639999,20922800,106.442602863,110.449272601,111.677457425,-0.0816833942712,1.770004,0.0,1.060005,0.984527358348,1.27709530649,0.00738779649204,0.0241700294069,0.0253557007055,0.0346589112975,0.00839108909514,0.00419553998719,-0.00802624049641,1,0,0
2016-04-18,109.739998,110.809998,109.199997,110.449997,110.449997,21092700,106.496756838,110.398695793,111.453806165,0.517540125695,1.610001,0.0,0.0,0.922725561767,1.1266017481,0.0166591584425,0.0178361344817,0.0270711188883,0.000995934839183,-0.00316884571758,-0.0153009963414,-0.0141240203021,1,1,0
2016-04-19,111.099998,112.449997,109.160004,112.290001,112.290001,30210500,106.574000093,110.382585292,111.367800667,1.00457032919,3.289993,1.639999,0.0,0.922725561767,1.1266017481,0.00115768989974,0.0102413482034,-0.0154065632255,-0.0195030989447,-0.0314364499828,-0.030278760083,0.0395404930133,1,0,0
2016-04-20,112.43,113.269997,111.559998,112.419998,112.419998,21027900,106.650921118,111.38229658,111.018151394,0.137499435974,1.709999,0.82,0.0,0.922725561767,1.1266017481,0.00907315440443,-0.0165450990312,-0.0206368977164,-0.0325564496096,-0.031400098406,0.0383384191129,0.0458993425707,1,0,0
2016-04-21,112.550003,114.040001,112.309998,113.440002,113.440002,20875200,106.739091,112.544208012,110.698500176,0.914329307776,1.730003,0.770004,0.0,0.922725561767,0.878208046688,-0.0253879050531,-0.0294429120338,-0.0412552884123,-0.0401093346243,0.0290021239598,0.0364950628263,0.0452221254368,-1,-1,-1
2016-04-22,111.209999,111.75,109.010002,110.559998,110.559998,38458200,106.788076987,112.386776907,110.702513658,1.13427686542,4.43,0.0,3.299996,0.892651311915,0.984905719484,-0.00416063683359,-0.0162807166476,-0.0151049116336,0.0558068479705,0.063494972205,0.0724493681702,0.0621382247131,-1,0,0
2016-04-25,109.870003,110.669998,109.07,110.099998,110.099998,21017900,106.830000038,111.932954639,110.967782279,-0.0258900358859,1.599998,0.0,0.0,0.876218071599,1.00371674659,-0.0121707177506,-0.0109900001996,0.0602180301584,0.0679382755302,0.0769300831413,0.06657585952,0.0722979123033,-1,-1,0
2016-04-26,110.489998,110.5,108.150002,108.760002,108.760002,22521500,106.854125063,110.083305936,110.903136166,-0.237868758629,2.349998,0.0,0.919998,0.876218071599,1.00371674659,0.00119526478126,0.0732806257212,0.0810959896819,0.0901985823796,0.0797167877948,0.0855093400973,0.083210700934,1,0,0
2016-04-27,107.940002,108.940002,106.309998,108.889999,108.889999,52213100,106.879259309,109.462905223,110.855908907,0.00941958266307,2.630004,0.0,1.840004,0.876218071599,1.10178579378,0.0719993027091,0.0798053363927,0.0888970620709,0.078427781049,0.0842134179834,0.0819175230225,0.0973459371599,1,1,1
2016-04-28,119.580002,120.790001,116.230003,116.730003,116.730003,87110100,106.999390329,110.284936804,111.197464576,6.23283652727,11.900002,11.849999,0.0,0.888179662467,1.27069782245,0.00728175257564,0.0157628454786,0.0059967187699,0.0113937716595,0.00925207720589,0.0236442639344,0.0215025694808,1,0,0
2016-04-29,116.82,117.839996,115.839996,117.580002,117.580002,37140600,107.126867578,112.917569687,111.838408443,0.29743510341,2.0,0.0,0.390007,1.16076865184,1.66068449953,0.00841978213268,-0.00127574415248,0.00408229283752,0.00195608093288,0.0162442249321,0.0141180130274,0.0248341380365,1,0,0
2016-05-02,117.830002,118.730003,116.57,118.57,118.57,28095200,107.263095345,117.333954287,112.469866097,0.505672629849,2.160003,0.890007,0.0,1.16076865184,1.66068449953,-0.00961457366956,-0.00430127350932,-0.00640973264738,0.00775911276039,0.00565065362233,0.0162773045458,0.00801211942313,-1,0,0
2016-05-03,117.519997,118.160004,117.019997,117.43,117.43,24117500,107.382705988,117.856176381,112.78743518,0.206286077341,1.550003,0.0,0.0,1.16076865184,1.66068449953,0.00536488120582,0.0032359533339,0.0175423486332,0.0154134207613,0.0261432342672,0.0177978114621,0.0242697692242,1,0,0
2016-05-04,116.610001,118.300003,116.57,118.059998,118.059998,23380200,107.506860547,118.124771219,113.155883372,0.452620423232,1.730003,0.0,0.449997,1.16076865184,1.66068449953,-0.00211756737451,0.0121124853822,0.00999491800771,0.0206674745158,0.0123665849969,0.018804006756,0.0148229716216,-1,0,0
2016-05-05,118.040001,118.980003,117.25,117.809998,117.809998,22056700,107.625287414,117.694335436,113.374518284,-0.000733438482167,1.730003,0.68,0.0,1.16076865184,0.993756002841,0.0142602497965,0.0121381888148,0.0228333931387,0.014514888626,0.0209659709866,0.0169764878529,0.00729988977676,1,1,0
2016-05-06,117.160004,119.639999,117.110001,119.489998,119.489998,26395600,107.76011367,118.249641953,114.220284672,1.37543015804,2.529998,0.659996,0.0,1.16076865184,0.71094698365,-0.00209222532584,0.00845260705419,0.000251058670199,0.00661144039855,0.00267804841707,-0.00686249906875,-0.0179094487892,-1,0,0
