Date,Open,High,Low,Close,Adj Close,Volume,100movingaverage,3dexpmv,10dexpmv,SwingIndex,TrueRange,PDM,NDM,Gapo10,Gapo5,Adj Close_1d_percentC,Adj Close_2d_percentC,Adj Close_3d_percentC,Adj Close_4d_percentC,Adj Close_5d_percentC,Adj Close_6d_percentC,Adj Close_7d_percentC,Adj Close_classHigh,Adj Close_classMedium,Adj Close_classLow,EQIX,AVY,MAS,STZ,BSX,AMZN,FB,GPN,BDX,FBHS
2016-06-20,123.870003,125.809998,123.400002,124.190002,122.485062,657500,112.15769539,121.099338661,122.388663331,1.27549084234,3.159996,2.439995,0.0,0.787460261976,0.950888097404,0.00620005401148,0.00773004466455,0.0223044668092,-0.0169096130269,-0.0447701369494,-0.0177149357201,0.0121586826645,1,0,0,373.910004,74.243027,30.826845,151.933929,22.85,714.01001,113.370003,75.051689,164.7659,56.674007
2016-06-21,124.43,125.339996,124.209999,124.959999,123.244476,462300,112.392257,121.857286037,122.251803024,0.700679775883,1.149994,0.0,0.0,0.767155717605,1.06596081483,0.00152056307984,0.0160051798184,-0.0229672687318,-0.0506561202792,-0.0237676291471,0.00592191247582,0.0275287713504,1,0,0,379.51001,74.350174,30.817019,152.43602,22.76,715.820007,114.379997,74.831833,166.717239,56.605183
2016-06-22,124.900002,125.82,124.43,125.150002,123.431877,605700,112.58917724,122.894764952,121.973166631,0.168517953233,1.39,0.480004,0.0,0.767155717605,1.06596081483,0.0144626254043,-0.0244506530513,-0.0520974658759,-0.0252497983159,0.00439466702755,0.0259687211919,0.0265281066738,1,1,0,379.649994,74.379395,30.669615,151.264496,22.66,710.599976,113.910004,74.212219,166.668213,56.202057
2016-06-23,126.349998,126.959999,125.620003,126.959999,125.217026,506800,112.79296707,123.669577676,121.768193897,1.60458925867,1.809997,1.139999,0.0,0.758911741076,1.06707754345,-0.0383585136417,-0.0656111813421,-0.0391462659399,-0.00992442513369,0.011342059825,0.0118934704614,0.0152802303418,-1,-1,-1,385.429993,75.11969,30.93494,153.568176,22.969999,722.080017,115.080002,75.841171,168.845108,55.887421
2016-06-24,122.300003,124.470001,121.790001,122.089996,120.413887,886400,112.97980827,123.417944295,121.61460827,2.82625004005,5.169998,0.0,3.830002,0.826722455446,1.01957074058,-0.0283397379241,-0.000819174618954,0.0295682839306,0.0516830587821,0.052256464406,0.0557783173298,0.0651157702433,-1,-1,-1,375.950012,71.710464,29.65745,150.161896,22.370001,698.960022,112.080002,70.224792,163.471558,54.805851
2016-06-27,120.730003,120.870003,118.050003,118.629997,117.001389,902400,113.13821167,122.210753386,121.334291402,1.34085544287,4.039993,0.0,3.739998,0.826722455446,1.02077395405,0.0283232364019,0.0595969847845,0.0823567658671,0.0829468956134,0.0865714679678,0.0961812598652,0.099300274119,1,1,1,371.160004,69.265579,28.773035,150.723038,21.98,691.359985,108.970001,67.436592,159.843414,54.186413
2016-06-28,119.889999,122.080002,119.129997,121.989998,120.315247,724900,113.32485093,119.347202682,121.388386947,3.3403734425,3.450005,1.209999,0.0,0.949877509067,1.35896748526,0.0304123715924,0.0525452771584,0.0531191528867,0.0566438931884,0.0659890013774,0.0690221082287,0.0840235485699,1,1,1,377.029999,70.1325,29.401951,155.202393,22.35,707.950012,112.699997,69.715118,160.892624,55.208984
2016-06-29,123.459999,125.919998,123.389999,125.699997,123.974319,893700,113.585243,119.318614823,121.79809493,3.73637733882,3.93,3.839996,0.0,0.949877509067,1.35896748526,0.0214796582186,0.0220365961438,0.025457304589,0.0345265941731,0.0374701796103,0.052028856073,0.053699298804,1,1,1,386.019989,70.931213,29.942425,156.915405,23.030001,715.599976,114.160004,70.794418,164.903183,55.759594
2016-06-30,125.830002,128.410004,125.629997,128.399994,126.637245,932300,113.93089989,122.61723707,122.274753142,2.45847056285,2.780007,2.490006,0.0,0.949877509067,1.35896748526,0.000545226643236,0.00389400448502,0.0127725851901,0.015654272959,0.0299068098015,0.0315421264889,0.0387070644185,1,0,0,387.730011,72.811157,30.404291,162.832077,23.370001,715.619995,114.279999,71.334076,166.295593,56.998478
2016-07-01,128.149994,129.270004,127.910004,128.470001,126.706291,481100,114.28391472,125.301390106,122.759572454,0.252714732661,1.36,0.86,0.0,1.01535979733,1.45265146005,0.00334695299383,0.0122206954981,0.0151008129502,0.0293455831645,0.0309800087195,0.0381410422629,0.0385305020096,1,0,0,386.880005,70.736412,30.512383,161.06987,23.41,725.679993,114.190002,71.693848,166.344635,57.126297
2016-07-05,127.849998,129.380005,127.849998,128.899994,127.130371,675400,114.62842346,126.750336719,123.059734652,0.389996862841,1.530007,0.110001,0.0,1.04999289563,1.50220022192,0.0088441415781,0.0117146515682,0.0259119042451,0.0275408777026,0.0346780235543,0.0350661841457,0.0366177488776,1,0,0,386.140015,69.285042,30.021042,163.324295,23.299999,728.099976,114.199997,71.813766,167.884125,56.791996
2016-07-06,128.639999,130.279999,128.190002,130.039993,128.25473,579600,114.99466743,127.125077551,123.326972935,0.822234090224,2.089997,0.899994,0.0,1.05422998653,1.44601942585,0.00284534535296,0.0169181362746,0.0185328291596,0.0256074064481,0.0259921641876,0.0275301269591,0.0308368510074,1,0,0,387.440002,69.957161,30.479416,162.773026,23.67,737.609985,116.699997,72.013641,168.727448,57.608089
2016-07-07,129.929993,130.820007,129.600006,130.410004,128.619659,571000,115.3251435,127.753259144,123.613831929,0.317972559953,1.220001,0.540008,0.0,1.08742631499,1.19922059131,0.0140328625813,0.0156429741429,0.0226974789289,0.023081145006,0.0246147441582,0.0279120861299,0.0269918302302,1,1,0,382.679993,70.29808,30.755426,163.432617,23.66,736.570007,115.849998,71.753807,169.806046,57.794903
2016-07-08,131.490005,132.669998,130.809998,132.240005,130.424561,744100,115.65699966,128.771125678,123.725752462,1.6068792439,2.259994,1.849991,0.0,1.1061910333,1.02317437115,0.00158782976467,0.00854470961187,0.00892306626204,0.0104354424471,0.0136871536029,0.0127796328178,0.0173924449705,1,0,0,389.450012,71.398766,31.760891,163.412933,23.9,745.809998,117.239998,73.492691,172.228073,59.200939
2016-07-11,132.800003,132.800003,131.809998,132.449997,130.631653,474300,115.96523689,129.548999682,124.704233801,0.0705409007588,0.990005,0.130005,0.0,1.16494722409,0.97721938567,0.00694585101821,0.00732360785483,0.0088335864509,0.0120801426282,0.0111740605472,0.0157795599509,0.0244621110322,1,0,0,388.75,71.096809,32.33263,161.660568,23.77,753.780029,117.870003,74.751884,172.924271,60.076019
2016-07-12,133.160004,133.630005,132.279999,133.369995,131.539001,638200,116.29137237,130.69582542,126.447870986,0.584155309248,1.350006,0.830002,0.0,1.16879202031,0.993756002841,0.000375151093021,0.00187471394891,0.00509887557987,0.00419904359772,0.00877277454768,0.0173954339215,0.0109471106596,1,0,0,387.200012,71.067589,32.92408,161.188019,23.639999,748.210022,117.93,75.391472,172.286896,60.036694
2016-07-13,133.979996,135.229996,133.339996,133.419998,131.588348,714000,116.61702086,131.088641547,127.818708004,-0.113306668351,1.89,1.599991,0.0,1.16136824185,1.05240444459,0.00149900050421,0.00472195304101,0.00382245850522,0.00839447425847,0.0170139000453,0.0105679949717,0.0176884278538,1,0,0,386.709991,71.281891,33.269093,160.981262,23.629999,742.630005,116.779999,75.631317,172.522247,60.35133
2016-07-14,134.809998,134.970001,133.410004,133.619995,131.785599,578400,116.92140311,131.600107253,128.720985332,-0.38932359858,1.559997,0.0,0.0,1.07335159235,1.07373366354,0.00321812856047,0.00231998034929,0.00688515290658,0.0154916775087,0.00905542038778,0.0161651957131,0.0210296725972,1,0,0,383.809998,71.457214,33.535244,160.380753,23.780001,741.200012,117.290001,76.430794,173.100769,60.302174
2016-07-15,134.070007,134.699997,133.619995,134.050003,132.209702,477400,117.23218375,131.764715686,129.287236566,0.1127205143,1.080002,0.0,0.0,0.982271187801,0.923390229669,-0.000895267126463,0.0036552612455,0.0122341777913,0.00581856693089,0.0129055354803,0.0177544080691,0.0148450603118,-1,0,0,379.970001,71.62281,33.594387,160.557938,23.58,735.440002,116.860001,76.670639,171.678955,60.26284
2016-07-18,134.050003,134.550003,133.440002,133.929993,132.091339,479500,117.52903388,131.972848312,129.901110735,-0.0558117647059,1.110001,0.0,0.179993,0.868056244128,0.76401826798,0.00455460596096,0.0131412098109,0.00671985011826,0.0138131690829,0.0186663865978,0.0157544318632,0.0108267128703,1,0,0,380.399994,71.895538,33.416954,160.587463,23.58,736.070007,119.370003,76.710617,171.012146,60.272667
2016-07-19,133.710007,134.600006,133.509995,134.539993,132.692963,448700,117.81140724,132.263384362,130.547528569,0.419277499427,1.090011,0.050003,0.0,0.868056244128,0.67216271286,0.00854767256949,0.00215542703647,0.00921658520806,0.0140477984503,0.0111490463891,0.00624366945518,-0.00780436261718,1,0,0,380.01001,71.018875,33.308521,161.463669,23.75,739.950012,120.610001,76.720612,171.129837,60.115353
2016-07-20,134.919998,136.020004,134.440002,135.690002,133.827179,368600,118.10669144,132.599583589,131.138347671,0.961839601575,1.580002,1.419998,0.0,0.847572289005,0.395527422433,-0.00633806978775,0.000663243450719,0.00545351105398,0.00257932658059,-0.00228447616011,-0.0162134479424,-0.0238042378522,-1,0,0,379.450012,71.525398,33.840828,163.757477,24.26,745.719971,121.919998,77.869865,172.365356,60.557808
2016-07-21,135.809998,136.440002,134.399994,134.830002,132.978973,701500,118.40810364,133.094679937,131.685749839,-0.259236804868,2.040008,0.419998,0.0,0.807534892775,0.596077806993,0.00704597109499,0.0118667934065,0.00897427595564,0.00407944946304,-0.00993836822608,-0.0175775759676,-0.0214341856889,1,0,0,372.559998,70.483154,32.874786,162.82225,23.92,744.429993,120.610001,77.160324,171.463211,59.12228
2016-07-22,135.410004,136.0,134.639999,135.779999,133.915939,434200,118.69980308,133.5831517,132.035316618,0.622595567846,1.360001,0.0,0.0,0.750508703409,0.682606194486,0.00478709259545,0.00191481314259,-0.00294576585092,-0.0168655054571,-0.0244512641621,-0.0282808904473,-0.0365295650132,1,0,0,376.859985,70.716927,33.308521,165.056992,23.92,744.859985,121.0,77.759933,170.296341,59.436916
2016-07-25,135.800003,136.440002,135.350006,136.429993,134.557007,551000,118.99289672,133.560830271,132.426654952,0.3934873495,1.089996,0.440002,0.0,0.665581366218,0.682606194486,-0.00285859509345,-0.00769601690085,-0.0215494388932,-0.0290990568778,-0.0329104377299,-0.0411198132551,-0.0444182888224,-1,0,0,376.329987,70.38575,33.742249,163.737823,23.700001,739.609985,121.629997,78.269608,169.42363,59.781052
2016-07-26,136.589996,136.970001,135.380005,136.039993,134.172363,877300,119.28086531,134.160650326,132.682841181,-0.104552118041,1.589996,0.529999,0.0,0.61909364382,0.66793804458,-0.00485128968027,-0.0187444265255,-0.02631568768,-0.030137994961,-0.0383709050425,-0.0416788366469,-0.0349896274839,-1,0,0,377.440002,74.389145,35.339169,162.82225,23.98,735.590027,121.220001,79.179031,171.629913,60.587311
2016-07-27,136.460007,136.460007,134.440002,135.380005,133.521454,959600,119.55711157,134.245897855,132.922950143,-0.198942240496,2.020005,0.0,0.940003,0.559907223237,0.586483402278,-0.0139608650457,-0.0215690356398,-0.0254099764372,-0.0336830214566,-0.0370070790272,-0.0302852603747,-0.0187622132994,-1,-1,0,373.73999,76.512596,35.920757,160.439819,23.66,736.669983,123.339996,78.379539,171.139648,60.72496
2016-07-28,134.380005,135.440002,131.869995,133.490005,131.657379,1556300,119.83025831,133.50380525,133.049215949,-0.0315741226567,3.570007,0.0,2.570007,0.551449631994,0.586483402278,-0.00771589110854,-0.0116112139829,-0.0200013931616,-0.0233725145022,-0.0165555247762,-0.00486932828885,-0.0159562192105,-1,0,0,380.170013,76.122971,36.344631,161.050186,24.34,752.609985,125.0,78.139702,172.541855,62.770103
2016-07-29,133.770004,134.610001,132.279999,132.460007,130.641525,1279400,120.09403333,132.412218735,133.057435711,-0.675804325062,2.330002,0.0,0.0,0.707570687032,1.01230479512,-0.00392561247276,-0.0123810327536,-0.0157783675596,-0.00890836967802,0.00286869737627,-0.00830440397875,-0.00181201957035,-1,0,0,372.869995,75.869713,35.96019,162.074036,24.280001,758.809998,123.940002,74.611977,172.581085,62.209656
2016-08-01,132.559998,133.259995,131.630005,131.940002,130.128677,692200,120.34520436,131.060479382,133.057780815,-0.473957510497,1.62999,0.0,0.649994,0.707570687032,1.01230479512,-0.00848874379934,-0.011899467786,-0.00500239466816,0.00682108679242,-0.00439604868956,0.00212192274882,0.00341048576095,-1,0,0,378.970001,76.122971,35.8419,161.384903,24.43,767.73999,124.309998,73.662582,173.345917,62.534119
2016-08-02,131.910004,132.160004,130.149994,130.820007,129.024048,625700,120.58513242,130.182605868,132.889061996,-0.143899232937,2.01001,0.0,1.480011,0.727540931714,1.04087575604,-0.00343992462552,0.0035161972286,0.0154409044739,0.00412773438948,0.0107015089156,0.0120011038562,0.0142942267631,-1,0,0,373.459991,75.830757,35.822186,160.105087,24.17,760.580017,123.089996,71.453995,173.002731,62.130997
2016-08-03,130.820007,130.820007,129.110001,130.369995,128.580215,734100,120.80419568,129.500824311,132.476215023,-0.0,1.710006,0.0,1.039993,0.833784820413,1.14458453013,0.00698013298547,0.0189460019179,0.00759378104944,0.014190246921,0.0154943278015,0.0177953661067,0.0152641057569,1,0,0,370.339996,75.236572,36.039055,160.174011,23.84,754.640015,122.510002,73.112946,172.365356,62.376808
2016-08-04,130.479996,132.039993,130.369995,131.279999,129.477722,797100,121.01984036,128.972234557,132.215208941,0.856001369719,1.669998,1.219986,0.0,0.895422546039,1.14654959963,0.0118829245389,0.000609394409951,0.00716013523933,0.00845517655925,0.0107402646457,0.0082265503559,0.00213270665976,1,1,0,371.399994,75.382683,35.763042,161.079712,24.139999,760.77002,124.360001,73.512672,168.197922,62.396473
2016-08-05,131.770004,134.410004,131.669998,132.839996,131.016296,579600,121.25293629,129.30982514,131.848113938,1.52755504341,3.130005,2.370011,0.0,0.895422546039,1.05921954433,-0.0111411407937,-0.00466732779562,-0.00338749463654,-0.00112924120523,-0.00361343599578,-0.00963571737671,-0.0190454857616,-1,-1,0,365.5,76.424934,36.147484,160.548126,24.139999,765.97998,125.150002,74.49205,170.355179,62.681614
2016-08-08,132.710007,132.800003,131.139999,131.360001,129.556625,423200,121.46523876,129.965067103,131.241387767,0.0261086758924,1.699997,0.0,0.529999,0.895422546039,1.03620485991,0.00654675127575,0.00784100388537,0.0101247003,0.00761251692069,0.00152238451719,-0.00799340056906,-0.000361455849903,1,0,0,364.299988,76.678185,35.96019,160.518478,23.879999,766.559998,125.260002,73.892433,170.149246,62.888092
2016-08-09,131.460007,132.669998,131.339996,132.220001,130.4048,494100,121.67441623,130.453954863,130.679661239,0.794133200278,1.330002,0.0,0.0,0.895422546039,1.03620485991,0.00128583457051,0.00355467743519,0.00105883372391,-0.00499168742255,-0.014445580224,-0.00686327497147,-0.00360264346098,1,0,0,367.230011,76.687935,35.713753,162.492279,24.15,768.309998,125.059998,74.841812,170.766998,62.799599
2016-08-10,132.550003,132.550003,131.479996,132.389999,130.572479,317800,121.87346713,130.00645857,130.175624559,0.0488880114619,1.070007,0.0,0.0,0.86628769361,1.03620485991,0.00226592925451,-0.000226709335893,-0.006269460504,-0.015711212774,-0.00813864459141,-0.00488220032952,-0.00480659481084,1,0,0,367.829987,76.648956,35.7729,163.933151,23.879999,768.559998,124.879997,74.671913,171.571106,62.878262
2016-08-11,132.740005,133.350006,132.339996,132.690002,130.868347,563600,122.07832904,130.542680102,129.95598549,0.155051568252,1.01001,0.800003,0.0,0.801403778626,0.867536988477,-0.00248700321706,-0.00851609289449,-0.0179364991903,-0.0103810511185,-0.00713196904672,-0.00705653445749,-0.00592309766089,-1,0,0,367.75,76.269081,35.664467,162.975876,23.860001,771.23999,124.900002,74.811829,173.277283,62.966751
2016-08-12,132.600006,133.110001,132.080002,132.360001,130.542877,332400,122.27708392,130.657852877,129.869732346,-0.127273812671,1.029999,0.0,0.259994,0.740362689494,0.736152357793,-0.00604412142686,-0.0154880147157,-0.00791372937184,-0.00465654667623,-0.00458092401319,-0.00344466132763,-0.00556569624247,-1,0,0,369.040009,76.161942,35.55603,163.341019,23.889999,772.559998,124.879997,74.651917,170.600311,62.81926
2016-08-15,132.279999,132.570007,131.410004,131.559998,129.75386,346000,122.47748965,130.560708588,129.81768515,-0.155277521167,1.160003,0.0,0.669998,0.724276115428,0.492715920769,-0.00950132042315,-0.00188097679715,0.00139601241921,0.00147209493421,0.00261526709109,0.000481334428124,-0.00614837200219,-1,0,0,371.329987,76.142448,35.634895,162.837692,23.969999,768.48999,123.900002,74.901794,170.825836,62.809437
2016-08-16,131.369995,131.729996,130.229996,130.309998,128.521027,452100,122.66861621,129.923775604,129.881942668,-0.168280773034,1.5,0.0,1.180008,0.724276115428,0.433778583063,0.00769344147865,0.0110018650878,0.0110786774214,0.0122328154132,0.0100784130833,0.00338511144951,0.00392377038817,1,0,0,367.079987,75.295021,35.004009,162.314667,23.870001,764.039978,123.300003,73.492508,169.42363,61.904846
2016-08-17,130.240005,131.110001,129.929993,130.979996,129.509796,528600,122.86254855,129.329663861,130.088530831,0.451724441603,1.180008,0.0,0.300003,0.724276115428,0.706977385181,0.00328316477311,0.00335939066725,0.00450471715669,0.00236676305165,-0.00427543720322,-0.00374089076629,0.003741122409,1,0,0,367.0,75.285286,34.964584,163.123901,23.9,764.630005,124.370003,74.182152,169.747223,61.403404
2016-08-18,131.0,131.589996,130.539993,131.410004,129.934998,344800,123.05188022,129.08822911,130.186684313,0.270015883256,1.050003,0.479995,0.0,0.651279080345,0.764020993129,7.59764509328e-05,0.00121755495005,-0.000913402869333,-0.00753386704943,-0.00700106987341,0.000456459005756,0.00365242626933,1,0,0,363.970001,74.954094,34.708286,163.104172,23.959999,764.460022,123.910004,74.122192,170.325745,61.521389
2016-08-19,130.919998,131.639999,130.320007,131.419998,129.94487,406100,123.23098255,129.721480913,130.027398365,0.0390732034182,1.319992,0.0,0.219986,0.651279080345,0.718812265807,0.00114149177263,-0.000989304156447,-0.00760926537539,-0.00707650867633,0.000380453649305,0.00357617811307,0.00517434047223,1,0,0,366.309998,75.441132,34.698429,163.331146,24.17,757.309998,123.559998,74.711884,170.472855,61.649212
2016-08-22,131.309998,131.880005,131.220001,131.570007,130.093201,333600,123.40773205,129.96750761,130.113668361,0.158223435884,0.660004,0.240006,0.0,0.53402775688,0.603182149914,-0.00212836641632,-0.00874077961999,-0.00820863036493,-0.000760170395069,0.00243191033481,0.00402825048482,0.00250803268343,-1,0,0,366.970001,75.158653,34.875866,163.607483,24.120001,759.47998,124.150002,75.381546,171.070999,61.777031
2016-08-23,131.910004,131.990005,131.199997,131.289993,129.816315,476400,123.55908947,129.966483827,130.045516023,-0.171932593764,0.790008,0.11,0.0,0.53402775688,0.414949543094,-0.00662651685961,-0.0060932325802,0.00137111425478,0.00457000339287,0.0061697483864,0.00464628810331,0.0137101411329,-1,0,0,368.140015,76.132706,35.20116,164.189743,24.110001,762.450012,124.370003,76.211121,171.512253,62.661949
2016-08-24,131.350006,131.800003,130.059998,130.419998,128.956085,628600,123.71335293,129.796271073,129.890367942,-0.319627639863,1.740005,0.0,1.139999,0.53402775688,0.449046093946,0.000536841669782,0.00805098107623,0.0112712091097,0.0128816255549,0.0113480026941,0.0204723181539,0.0286767700803,1,0,0,364.769989,75.363205,34.777283,164.42659,23.629999,757.25,123.480003,75.461502,169.884506,62.198658
2016-08-25,130.320007,130.779999,129.970001,130.490005,129.025314,512900,123.87666942,129.404673632,129.669146257,-0.0322064424065,0.809998,0.0,0.089997,0.53402775688,0.408542401526,0.00751010766771,0.0107286078761,0.0123381602466,0.0108053602567,0.0199247800319,0.0281248298299,0.0353282844946,1,0,0,363.980011,75.879456,34.757572,164.505539,23.77,759.219971,123.889999,76.570938,170.757217,62.612663
2016-08-26,130.619995,132.440002,130.559998,131.470001,129.994308,434400,124.04102,129.170797439,129.534829432,0.961300206898,1.949997,1.660003,0.0,0.502428212548,0.436860276608,0.00319450910112,0.00479206366482,0.00327068935972,0.0123221318275,0.020461057418,0.0276108166213,0.0282955004461,1,0,0,364.720001,74.934616,34.718143,163.419952,23.969999,769.0,124.959999,76.101181,172.061371,62.494373
2016-08-29,131.669998,132.169998,131.610001,131.889999,130.409576,227500,124.22594988,129.58090582,129.546905295,0.411274934021,0.699997,0.0,0.0,0.421606229941,0.561822577008,0.00159246741206,7.59376750064e-05,0.00909855730226,0.0172115658132,0.0243385577758,0.0250210613368,0.0211541060451,1,0,0,368.339996,75.363205,34.954723,164.614105,24.299999,771.289978,126.540001,75.881287,173.806808,62.918232
2016-08-30,131.929993,132.320007,130.720001,132.100006,130.617249,429600,124.40075938,130.237945308,129.788357845,0.0606276512491,1.600006,0.0,0.89,0.399675278709,0.561822577008,-0.0015141185526,0.00749415569149,0.0155942650423,0.0227099255474,0.0233913439717,0.0195305368895,-0.00764579722545,-1,0,0,368.070007,75.489822,34.905437,163.972641,24.209999,767.580017,125.839996,76.411018,174.277466,62.750668
2016-08-31,131.75,132.169998,131.270004,131.899994,130.419479,479800,124.58667338,130.475217455,129.873556966,-0.00408500743176,0.899994,0.0,0.0,0.399675278709,0.561822577008,0.00902193452253,0.0171343269973,0.0242607777938,0.0249432295309,0.0210765678645,-0.00614097683982,0.00894624030817,1,0,0,368.649994,75.431389,34.974438,161.900177,23.82,769.159973,126.120003,75.91127,173.767593,62.652092
2016-09-01,131.869995,133.130005,131.479996,133.089996,131.596115,508900,124.78641932,130.738880827,129.962135599,0.892893391589,1.650009,0.960007,0.0,0.392697129087,0.561822577008,0.00803985740764,0.0151025887048,0.0157789384588,0.0119468496467,-0.0150273357234,-7.50174121782e-05,-0.0122471624637,1,0,0,366.76001,75.333977,35.023727,162.640335,24.33,770.619995,126.169998,76.78083,173.581253,62.918232
2016-09-02,133.759995,134.429993,133.050003,134.160004,132.654129,382800,124.98228617,131.197305046,130.120411694,0.835024558732,1.37999,1.299988,0.0,0.499687632358,0.586483402278,0.00700640083355,0.00767735620201,0.00387583110964,-0.0228832153427,-0.00805015273969,-0.0201252160044,-0.0168456874795,1,0,0,371.459991,76.518883,34.954723,164.811478,24.26,772.440002,126.510002,76.281082,173.875443,62.878807
2016-09-06,134.339996,135.100006,133.660004,135.100006,133.583557,572300,125.17741434,132.291440141,130.32490357,0.577838896665,1.440002,0.670013,0.0,0.649334079708,0.814588565458,0.000666287094002,-0.00310878830693,-0.0296816546066,-0.0149517953022,-0.02694284447,-0.0236861337657,-0.00555129700581,1,0,0,377.970001,76.489502,34.806862,164.663467,24.33,788.869995,129.729996,76.670883,174.424576,62.10009
2016-09-07,134.770004,135.320007,134.179993,135.190002,133.672562,583800,125.37136698,133.129403686,130.607068013,0.0540343872914,1.140014,0.220001,0.0,0.710117788401,0.917742681795,-0.0037725617917,-0.0303277347224,-0.0156076831983,-0.0275907482046,-0.0243362059598,-0.00621344416216,-0.0220431474935,-1,0,0,378.200012,76.704941,34.777283,163.814743,24.41,784.47998,131.050003,76.391029,174.956039,61.626949
2016-09-08,134.770004,135.020004,134.520004,134.679993,133.168274,469800,125.5546702,133.533521895,131.0440133,0.0842994084788,0.669998,0.0,0.0,0.72835426908,0.869072122045,-0.0266557333318,-0.0118799392113,-0.0239083822623,-0.020641515561,-0.00245012562076,-0.0183397736311,-0.023240137512,-1,-1,-1,373.029999,76.009674,34.649143,163.380493,24.48,784.059998,130.270004,76.23111,173.863541,61.045376
2016-09-09,133.460007,133.460007,131.089996,131.089996,129.618576,819800,125.70582056,132.762293036,131.315463277,1.66215652701,3.589997,0.0,3.430008,0.72835426908,0.835990764716,0.0151804398777,0.00282258925603,0.00617892145336,0.0248684957008,0.00854369824276,0.00350913436975,0.00579762579709,1,1,0,362.779999,73.767174,32.786072,160.222427,23.51,760.140015,127.099998,73.582458,168.302673,57.881229
2016-09-12,130.380005,133.360001,130.149994,133.080002,131.586243,646900,125.86759836,131.783051473,131.56253351,1.5884960416,3.210007,0.0,0.940002,0.677607773865,0.896092096741,-0.0121730582429,-0.00886691475795,0.00954318606087,-0.00653749951657,-0.0114967793404,-0.00924250873247,0.000300563334725,-1,-1,0,366.0,74.70726,33.209949,162.709412,23.75,771.48999,128.690002,74.551964,170.556549,58.157227
2016-09-13,132.160004,132.350006,131.169998,131.460007,129.984436,647100,126.02732553,130.291203604,131.673509537,0.339743729671,1.910004,0.0,0.0,0.713491635129,1.02077575676,0.00334688531479,0.0219838550517,0.00570500609781,0.000684612733173,0.00296666287031,0.0126273348603,0.0167351420442,1,0,0,356.910004,74.041374,32.559349,159.196045,23.26,761.01001,127.209999,73.142677,168.401123,57.368649
2016-09-14,131.190002,132.380005,131.130005,131.899994,130.419479,520700,126.1933703,130.876778667,131.786234597,0.353726147033,1.25,0.0,0.039993,0.713491635129,1.02077575676,0.0185748020048,0.00235025474991,-0.00265339198296,-0.00037895412847,0.00924949255471,0.0133435972398,0.00174385760274,1,1,0,355.290009,73.953224,32.766361,160.488892,23.110001,761.090027,127.769997,73.482513,170.07428,56.678658
2016-09-15,131.860001,134.710007,131.220001,134.350006,132.841995,729000,126.37773858,130.650510452,132.086564598,1.97805927731,3.490006,2.330002,0.0,0.713491635129,0.983632843647,-0.0159286752657,-0.0208410751434,-0.0186081140983,-0.0091552524486,-0.00513580814561,-0.0165240141117,-0.0226275584012,-1,-1,0,361.790009,75.24585,33.121231,164.288437,23.620001,769.690002,128.350006,76.011223,173.2435,57.003937
2016-09-16,134.029999,134.199997,131.5,132.210007,130.725998,1166000,126.53238938,131.22077771,132.094020817,0.0730666870818,2.850006,0.0,0.0,0.713491635129,0.942767324342,-0.00499191446219,-0.00272280958222,0.00688306085833,0.010967565916,-0.000604975301087,-0.00680731463989,0.00332813676435,-1,0,0,358.209991,74.824776,32.431206,162.452805,23.5,778.52002,129.070007,74.262123,172.436417,55.298653
2016-09-19,133.0,133.169998,131.119995,131.550003,130.073425,414400,126.6664486,131.676119157,131.879364328,-0.738298174612,2.050003,0.0,0.380005,0.713491635129,0.942767324342,0.00228048888541,0.0119345515812,0.016039548432,0.00440894825365,-0.0018245079654,0.00836179257984,0.0218166700846,1,0,0,366.730011,75.843193,32.460773,160.548111,23.51,775.099976,128.649994,74.402039,172.889175,55.643654
2016-09-20,132.479996,132.740005,131.130005,131.850006,130.370056,515700,126.78665421,130.459209821,131.493761737,-0.240061494944,1.61,0.0,0.0,0.713491635129,0.79416269198,0.00963209680603,0.0137277535572,0.00212361648445,-0.00409565675112,0.0060674669036,0.0194917305244,0.0112248091694,1,0,0,355.01001,76.009674,32.381908,160.715866,23.309999,780.219971,128.639999,74.392052,173.11554,55.614079
2016-09-21,132.649994,133.320007,131.050003,133.119995,131.625793,504700,126.92010559,130.453791808,131.1196709,0.62510721663,2.270004,0.580002,0.0,0.713491635129,0.79416269198,0.00405658334761,-0.00743684788285,-0.0135967879791,-0.00353062260373,0.00976557079508,0.00157751756147,0.0109674856812,1,0,0,356.910004,76.528671,32.914219,163.61734,23.73,789.73999,129.940002,76.291084,176.550507,56.215366
2016-09-22,133.949997,134.080002,133.389999,133.660004,132.159744,581200,127.04935539,131.089274572,130.820757524,0.348019866973,0.960007,0.759995,0.0,0.687529852989,0.806159858846,-0.011446995539,-0.0175820482824,-0.00755655216766,0.00568592203084,-0.00246904987952,0.00688298094766,0.00231907228876,-1,-1,0,360.380005,77.204353,33.840828,163.84433,23.73,804.700012,130.080002,76.011223,178.686264,57.368649
2016-09-23,133.139999,133.919998,131.880005,132.130005,130.646912,804100,127.17459198,131.607431798,131.021342467,-0.185662794453,2.039993,0.0,1.509994,0.658966080783,0.712920044451,-0.00620609387231,0.00393549294146,0.0173313089865,0.00908190619921,0.0185422293027,0.013925472651,0.00862781203738,-1,0,0,359.779999,76.626602,33.781681,164.44635,23.709999,805.75,127.959999,75.381546,176.66861,57.83194
