Date,Open,High,Low,Close,Adj Close,Volume,100movingaverage,3dexpmv,10dexpmv,SwingIndex,TrueRange,PDM,NDM,Gapo10,Gapo5,Adj Close_1d_percentC,Adj Close_2d_percentC,Adj Close_3d_percentC,Adj Close_4d_percentC,Adj Close_5d_percentC,Adj Close_6d_percentC,Adj Close_7d_percentC,Adj Close_classHigh,Adj Close_classMedium,Adj Close_classLow,O,T,SJM,NEM,SCG,GIS,AWK,TSN,CPB,REG
2016-01-15,44.040001,44.549999,43.860001,44.43,41.04129,27993900,41.6514645455,41.0351529406,41.7144012167,0.0206452218335,1.009998,0.0,0.189998,0.41497384908,0.326033269148,0.00990322185292,-0.00022501729356,0.0324106284184,0.0587443036025,0.0585190182862,0.0859780235953,0.103533709589,1,0,0,48.379051,31.238722,112.900757,17.546417,56.952087,51.762764,58.089207,50.395367,50.781792,63.804123
2016-01-19,44.740002,45.009998,44.529999,44.869999,41.447731,20364300,41.63448675,41.322873997,41.6741051501,0.37125968081,0.579998,0.459999,0.0,0.429751957107,0.213483845829,-0.0100289205216,0.022286696466,0.0483621407406,0.0481390645968,0.0753288038855,0.0927123368949,0.0922666188892,-1,-1,0,49.139168,31.716623,114.304146,16.168476,57.921204,52.405773,58.598259,48.623848,52.065948,65.396866
2016-01-20,44.380001,44.77,43.790001,44.419998,41.032055,28290200,41.5881458462,41.1644263034,41.50438748,0.0261728370044,1.079998,0.0,0.739998,0.429751957107,0.213483845829,0.0326429909494,0.0589825929995,0.0587572569787,0.0862224424295,0.103782079645,0.103331846285,0.124943705598,1,1,1,48.082409,31.156006,113.970009,16.416309,56.575737,51.592556,58.223671,48.897892,51.845531,64.699448
2016-01-21,45.0,46.330002,44.43,45.869999,42.371464,31354100,41.6440971429,41.4921504148,41.4591290945,1.26003580501,1.910004,1.560002,0.0,0.334453751151,0.243589025132,0.0255069779982,0.0252887650991,0.0518857455574,0.0688903031531,0.068454302169,0.0893829866251,0.106605709918,1,1,1,48.684944,31.744204,113.855438,16.545181,56.52869,51.176487,57.868298,49.925571,51.835953,64.473267
2016-01-22,46.41,47.119999,46.0,47.040001,43.452232,23075700,41.7646394667,41.8944523236,41.5113391447,1.01158833062,1.25,0.789997,0.0,0.404833887602,0.579186352906,-0.000212785386951,0.0257226602307,0.0423042710441,0.0418791145182,0.0622872491337,0.0790815993066,0.0610119176387,-1,0,0,50.093956,32.295631,117.320938,16.535267,57.55426,52.320671,59.971729,50.131107,52.37262,65.905785
2016-01-25,47.080002,47.779999,46.540001,47.029999,43.442986,24298800,41.869536125,42.9031214516,41.6403560994,0.043242677886,1.239998,0.66,0.0,0.522443972669,0.747448344604,0.025940965476,0.0425261053649,0.0421008583526,0.0625133364452,0.0793112609709,0.0612377335204,0.0763345318851,1,1,1,49.954914,32.166969,116.328056,17.516678,56.961502,51.8195,59.011261,50.199623,52.334278,65.557083
2016-01-26,47.130001,48.27,47.049999,48.25,44.569939,22594900,42.0283833529,43.6576469966,41.8074527416,1.20011006569,1.240001,0.490001,0.0,0.600972677995,0.85979752245,0.0161657838482,0.0157512892266,0.0356476368523,0.0520208250678,0.0344042876074,0.0491193627167,0.0451813272619,1,1,0,51.16925,32.534592,117.359131,18.339476,57.065002,52.131554,59.885284,51.383896,52.851784,67.272346
2016-01-27,48.290001,49.490002,48.25,49.029999,45.290447,33795700,42.2096091111,44.133407137,42.0616311512,0.777718433546,1.240002,1.220002,0.0,0.651277917057,0.931768048725,-0.000407900588837,0.0191719238276,0.0352846373983,0.0179483545393,0.0324293332764,0.0285539464868,0.039567593581,-1,0,0,51.058025,32.608116,118.800697,19.271318,56.94268,51.951885,59.971729,50.757504,52.708031,66.254501
2016-01-28,49.060001,49.459999,48.470001,49.009998,45.271973,20085200,42.3707861579,44.9220816819,42.4708411609,0.0341553691249,0.989998,0.0,0.0,0.755874931864,1.00741188338,0.0195878142974,0.0357071029354,0.0183637457108,0.032850633658,0.0289736654508,0.0399918068514,0.0352989475409,1,1,0,51.047779,32.65406,120.566849,19.36054,57.761253,52.207203,60.941807,51.471981,53.407604,66.499527
2016-01-29,49.389999,49.990002,49.220001,49.970001,46.158752,29082600,42.56018445,45.4465576837,42.8627678093,0.937395690318,0.980004,0.530003,0.0,0.755874931864,0.776607969542,0.0158096128769,-0.00120055238928,0.0130080206675,0.00920553484635,0.020012001191,0.0154092987609,0.00360232876313,1,1,0,51.90369,33.141163,122.504868,19.786808,59.229042,53.436501,62.34409,52.225613,54.059277,68.224228
2016-02-01,49.939999,51.02,49.689999,50.759998,46.888504,28536600,42.7662949048,45.845585935,43.4140438463,0.638302403988,1.330001,1.029998,0.0,0.792391759546,0.769445351903,-0.0167454265549,-0.00275798946369,-0.00650129507224,0.00413698419553,-0.000394083803569,-0.0120172953268,-0.0153664958046,-1,-1,0,52.703793,33.25145,123.27816,20.371687,60.376926,53.587788,62.459351,53.155418,54.49052,69.006462
2016-02-02,50.610001,50.630001,49.650002,49.91,46.103336,21607000,42.9179785909,46.3726034965,43.9136188716,0.0727690514463,1.109996,0.0,0.039997,0.859138237226,0.85667569773,0.0142256516969,0.0104185953051,0.0212380509731,0.0166298161157,0.0048086541937,0.00140241478404,-0.0104188989708,1,1,0,53.234077,33.141163,122.514412,19.895853,60.84737,52.76511,62.776306,51.87326,53.96344,68.214813
2016-02-03,50.25,50.619999,49.419998,50.619999,46.759186,20309800,43.0849876087,46.6232086096,44.5825498675,0.332486285174,1.200001,0.0,0.230004,0.859138237226,0.633045433022,-0.00375365815821,0.00691404251562,0.00237044331781,-0.00928491355688,-0.0126433766405,-0.0242988832184,-0.0100752823199,-1,0,0,53.355019,33.747742,123.507278,22.146154,62.004669,52.642185,63.275738,51.794968,53.944267,68.846252
2016-02-04,50.369999,50.599998,49.669998,50.43,46.583668,19308200,43.2307659583,46.3943076683,45.085318785,0.000880223523282,0.950001,0.0,0.0,0.818885414594,0.581627262401,0.0107078944492,0.00614717587288,-0.00555209606938,-0.0089232131742,-0.0206226353837,-0.0063454427848,-0.00376756506164,1,1,0,53.47596,33.57312,120.223167,23.177132,61.336639,52.122097,61.721371,50.845589,53.033859,68.092278
2016-02-05,50.32,51.200001,50.310001,50.970001,47.082481,25790300,43.38483456,46.7655051206,45.4865995649,0.499154357509,0.89,0.600003,0.0,0.700703717145,0.365212043786,-0.0045124002705,-0.0160877248588,-0.0194231268314,-0.030998600095,-0.016872666502,-0.014322099976,-0.0127526202368,-1,0,0,51.996723,33.894794,119.784019,24.198193,60.743877,52.358494,61.518627,55.886105,53.513027,67.168686
2016-02-08,50.599998,50.799999,49.77,50.740002,46.870026,27058100,43.5188803846,46.7902565901,45.9244056998,-0.000237907910075,1.200001,0.0,0.540001,0.66838591669,0.358271074169,-0.0116277938485,-0.0149783147123,-0.0266062579099,-0.0124162935177,-0.00985416564523,-0.00827757168302,0.00394164492249,-1,-1,0,52.257221,34.106174,119.994049,24.971428,60.66861,52.689465,62.068935,58.881054,53.886772,66.433563
2016-02-09,50.060001,50.610001,49.349998,50.150002,46.325031,22106300,43.6228118889,46.8760847939,46.184800171,0.0341313308677,1.390004,0.0,0.420002,0.618048306011,0.358271074169,-0.00338993836831,-0.0151546795511,-0.000797776044661,0.001794494212,0.00338963615588,0.0157526068358,0.0141574864785,-1,0,0,52.433979,33.683411,121.578819,24.089148,61.421322,52.897491,63.449532,59.556381,54.825935,66.961349
2016-02-10,50.189999,50.32,49.619999,49.98,46.167992,18633100,43.7137111786,46.5718001896,46.340513068,-0.0396075047137,0.700001,0.0,0.0,0.469822163197,0.382237336375,-0.0118047585869,0.00260097948379,0.00520206726773,0.00680263503771,0.0192076579809,0.0176071118709,0.0218088324049,-1,-1,0,52.824734,33.48122,122.672905,24.099058,61.327229,53.039341,64.376373,60.270866,55.477596,66.791702
2016-02-11,49.599998,50.099998,49.27,49.389999,45.62299,30521000,43.7795483793,46.1459823723,46.4863305822,-0.0769121002305,0.829998,0.0,0.349999,0.436162647041,0.382237336375,0.0145778257848,0.0172099855796,0.018829673373,0.0313828839364,0.0297632180618,0.0340151314063,0.0251064430455,1,1,0,55.932076,33.279022,121.07016,24.822729,60.734474,52.935322,63.797092,58.773384,54.940937,65.811539
2016-02-12,49.540001,50.189999,49.349998,50.110001,46.288074,20990900,43.8631659,46.0229437532,46.5322855071,0.645079864953,0.840001,0.090001,0.0,0.296665190262,0.408540469919,0.00259433995893,0.00419075548488,0.0165635969213,0.0149672029992,0.0191580232956,0.0103773382319,0.0141687899998,1,0,0,56.266983,33.517979,121.809158,25.556309,60.593334,53.795822,62.831646,58.890842,55.813011,65.74556
2016-02-16,50.240002,50.299999,49.580002,50.240002,46.408161,16360000,43.9452625161,45.9735970525,46.4627209354,0.040019188471,0.719997,0.11,0.0,0.285557534031,0.264233294446,0.00159228459839,0.013933109739,0.0123408466886,0.0165208227062,0.00776285877822,0.011544499684,0.0173169111355,1,0,0,55.652966,33.683411,122.557739,24.346893,60.950882,54.523952,62.899223,60.495972,56.963001,66.603203
2016-02-17,50.41,50.599998,50.080002,50.32,46.482056,15228900,44.0245373125,46.3611076808,46.5267968727,0.0161528678528,0.519996,0.299999,0.0,0.285557534031,0.181846319122,0.0123212062737,0.0107314745286,0.0149048054157,0.00616076448942,0.00993639351925,0.0156996282608,0.0139110455871,1,1,0,55.643669,33.674213,122.29863,24.62446,60.828552,54.97784,62.474411,61.083218,58.362167,66.688026
2016-02-18,50.119999,51.099998,49.959999,50.939999,47.054771,19678500,44.1163625758,46.5513400227,46.5165335521,0.468813069782,1.139999,0.5,0.0,0.285557534031,0.177190705072,-0.00157038273547,0.00255215353189,-0.00608546155713,-0.00235578662151,0.00333730239597,0.00157048899462,-0.00412253626736,-1,0,0,56.239079,33.995888,122.394585,24.852468,61.910591,55.412823,63.536423,61.621525,58.419662,66.650063
2016-02-19,50.740002,51.07,50.310001,50.860001,46.980877,15607000,44.200613,46.7509338776,46.5315516172,0.0166151329355,0.759999,0.0,0.0,0.285557534031,0.375481942663,0.00412902040973,-0.00452218037565,-0.000786639210673,0.00491540419733,0.00314581185873,-0.00255616769351,0.0117969275031,1,0,0,56.025105,33.609882,122.605728,24.62446,61.515404,55.526299,63.497799,61.631313,58.400494,66.782936
2016-02-22,50.860001,51.150002,50.77,51.07,47.174862,12456000,44.2855915429,47.0544468695,46.472134661,0.162681968225,0.380002,0.080002,0.0,0.285557534031,0.347708838975,-0.00861562668694,-0.00489544622303,0.000783150144668,-0.000979165556435,-0.00665769833095,0.00763637633959,0.0205599541552,-1,0,0,55.559925,33.876415,121.751564,24.902035,61.835312,55.195328,63.980518,62.737289,58.218418,66.906326
2016-02-23,50.970001,50.990002,50.360001,50.630001,46.768421,11594600,44.3545590278,47.0008828009,46.4195151275,0.043564127953,0.709999,0.0,0.409999,0.274158311279,0.280269040437,0.0037525106952,0.00948045690916,0.00770282580205,0.00197494373394,0.0163932410718,0.0294291312508,0.0248862581869,1,0,0,55.550621,33.766129,118.862778,25.169691,62.10817,55.620857,64.366714,63.412628,58.362167,66.69751
2016-02-24,50.27,50.869999,50.169998,50.82,46.94392,11244900,44.4245417568,47.0069750237,46.4663110774,0.0988605438604,0.700001,0.0,0.190003,0.274158311279,0.108084833087,0.00570653239014,0.00393554692493,-0.00177092155917,0.0125934732336,0.0255806289718,0.0210547393571,0.0194805631911,1,0,0,55.383167,34.096985,122.615326,25.358044,62.559795,55.753239,64.386017,63.990074,58.00758,66.792435
2016-02-25,50.900002,51.299999,50.779999,51.110001,47.211807,12336500,44.4978908421,46.9049469011,46.5615676449,0.25916320152,0.52,0.43,0.0,0.274158311279,0.108084833087,-0.00176093662333,-0.00743502573413,0.00684786328979,0.0197613279238,0.0152611188977,0.0136958748476,0.0215222010037,-1,0,0,55.932076,34.345127,124.35244,25.625698,62.832657,56.869064,65.699036,65.076477,60.010487,67.893456
2016-02-26,51.150002,51.34,50.919998,51.02,47.12867,13011500,44.5653467179,47.0606370921,46.758703255,-0.0332632489336,0.420002,0.040001,0.0,0.307495823975,0.0759386346844,-0.00568409844793,0.00862398620627,0.021560230747,0.0170520831587,0.0154840779509,0.0233242100827,0.0282241361787,-1,0,0,54.727016,34.124557,122.528946,25.130041,60.988506,55.791065,62.570961,63.928764,59.397152,66.963287
2016-02-29,50.860001,51.380001,50.689999,50.73,46.860786,15986300,44.6227327,47.120864116,46.8470403326,-0.141445302154,0.690002,0.0,0.229999,0.298853512886,0.0975529761024,0.0143898781382,0.0274000739125,0.0228661550833,0.0212891862292,0.0291741371986,0.0341020741735,0.031736770271,1,1,0,54.643005,33.959126,122.432983,25.605875,61.176689,55.64922,62.580627,63.516766,59.176743,66.991768
2016-03-01,50.990002,51.470001,50.98,51.459999,47.535107,12003300,44.6937662195,47.1221059924,46.9636097006,0.789754516765,0.740001,0.09,0.0,0.255272263829,0.118440629161,0.0128256364291,0.0083560346251,0.00680143625216,0.0145745333023,0.0194325638102,0.0171008135103,0.0167121533985,1,1,0,54.913692,34.363506,123.066391,25.169691,60.489838,56.140942,63.044041,64.330956,58.563412,68.842621
2016-03-02,51.459999,52.200001,51.189999,52.119999,48.144775,14791100,44.7759330952,47.3071722479,47.1160929587,0.484582853751,1.010002,0.73,0.0,0.178977522517,0.163017516942,-0.00441300224168,-0.00594791438946,0.0017267502029,0.00652326238932,0.00422103956244,0.00383730114015,0.00786650264748,-1,0,0,55.109711,34.639225,122.6633,26.012316,61.214317,56.292244,66.384499,64.536957,58.89883,69.782295
2016-03-03,52.139999,52.220001,51.610001,51.889999,47.932312,15336400,44.8493372558,47.7964032157,47.1739085728,-0.0163444129032,0.61,0.02,0.0,0.350248406097,0.256058945888,-0.00154171574282,0.00616696728503,0.0109847403146,0.00867231273968,0.0082868733726,0.0123339345701,0.0125266229595,-1,0,0,55.091042,34.914948,123.143181,26.587284,61.233139,56.538101,65.554214,64.762573,59.291744,69.915176
2016-03-04,51.75,52.0,51.5,51.810001,47.858414,13957600,44.9177253636,48.0261513928,47.2472023474,-0.0188568952343,0.5,0.0,0.110001,0.311754496608,0.26423451275,0.00772058597679,0.0125457981119,0.0102297999261,0.00984376540351,0.0138970756532,0.014090061572,0.0165991083616,1,0,0,54.288296,34.859798,122.40419,25.883444,62.042309,56.9258,65.525261,63.722759,59.368408,70.095497
2016-03-07,51.529999,52.349998,51.400002,52.209999,48.227909,14907500,44.991285,47.9646875721,47.3164345283,0.281656907997,0.949996,0.349998,0.0,0.311754496608,0.26423451275,0.00478824408498,0.0024899897692,0.0021069128251,0.00612916890094,0.00632067627066,0.00881050016081,0.019153494712,1,0,0,53.905594,35.043613,121.693985,26.299803,61.938805,56.377346,65.013565,64.438858,59.464245,69.184319
2016-03-08,52.049999,52.75,51.93,52.459999,48.458836,14306500,45.0666665435,48.0837942063,47.4783253535,0.227273148148,0.82,0.400002,0.0,0.338456493605,0.195602003378,-0.00228730215476,-0.00266855357401,0.0013345347379,0.00152512949341,0.0040030883119,0.0142967940873,0.0223028056225,-1,0,0,54.736347,35.006851,121.127739,25.68956,62.797832,56.689396,66.00798,64.193634,59.905067,68.709732
2016-03-09,52.549999,52.959999,52.0,52.34,48.347996,15466600,45.1364820638,48.3212238813,47.6221033562,-0.0384309381311,0.959999,0.209999,0.0,0.411620042625,0.276299233945,-0.000382125455624,0.00363014011998,0.00382117182272,0.00630481147554,0.0166221160439,0.024646481728,0.0171952525188,-1,0,0,55.007038,34.905758,121.95311,25.937624,63.224953,57.152748,66.316933,64.821434,60.614239,69.07991
2016-03-10,52.549999,52.66,51.990002,52.32,48.329521,15102100,45.2030037083,48.4006919558,47.7347812561,-0.0647772524052,0.669998,0.0,0.009998,0.356025857193,0.276297640777,0.0040137993505,0.00420490407923,0.00668949315678,0.0170107417369,0.0250381749076,0.0175840973057,0.0214067298536,1,0,0,55.305733,35.209042,123.315941,27.138256,63.376823,57.237854,65.872818,65.370773,60.460903,69.184319
2016-03-11,52.650002,52.779999,52.240002,52.529999,48.523506,15223900,45.2707690612,48.3750222327,47.8864531849,0.0587897962144,0.539997,0.119999,0.0,0.356025857193,0.276297640777,0.000190340739187,0.00266499704288,0.0129449838188,0.0209403252931,0.0135160472535,0.01732339786,0.0129449838188,1,0,0,55.660435,35.254993,124.304459,26.473444,63.756489,57.739029,65.756966,66.400772,61.323399,70.304329
2016-03-14,52.549999,52.75,52.23,52.540001,48.532742,11729400,45.33600852,48.4269772872,48.1034128646,-0.00748236519103,0.52,0.0,0.010002,0.356025857193,0.276297640777,0.00247418536542,0.0127522158134,0.0207460357381,0.0133231705721,0.0171297966227,0.0127522158134,0.00704219431904,1,0,0,55.772442,35.218231,124.054932,25.927702,63.452755,57.578274,65.650749,65.93972,60.863396,70.513145
2016-03-15,52.240002,52.740002,52.240002,52.669998,48.652821,11295700,45.4010440588,48.5504377135,48.2346598947,0.0917914554799,0.5,0.0,0.0,0.296664970921,0.0183653132183,0.0102526634581,0.0182267540047,0.0108222090555,0.0146194400526,0.0102526634581,0.0045567347472,0.0168976841035,1,1,0,55.875122,35.402042,123.287148,26.165846,64.098206,57.909233,66.220383,65.390388,61.007149,70.949745
2016-03-16,52.669998,53.380001,52.400002,53.209999,49.151642,11866400,45.4731709423,48.6849455271,48.3032906242,0.399343635575,0.979999,0.639999,0.0,0.247973266362,-0.0189272913467,0.00789316458644,0.000563765499431,0.00432245986818,0.0,-0.00563812293392,0.0065775829015,0.00357056230187,1,0,0,56.827232,35.631809,123.939766,27.336708,64.401932,58.051079,66.519669,65.772949,61.572559,71.680611
2016-03-17,53.279999,53.810001,53.189999,53.630001,49.539604,16401500,45.5498960943,48.9712854692,48.4395826434,0.386756825344,0.620002,0.43,0.0,0.296664970921,0.204607475177,-0.00727199999419,-0.00354274127827,-0.00783135044842,-0.0134253192658,-0.00130527890372,-0.00428875047124,0.0078314311919,-1,0,0,57.471283,35.953472,124.678764,27.247406,64.658226,58.419865,67.552704,65.929916,61.687561,73.199272
2016-03-18,53.810001,53.849998,53.240002,53.240002,49.179352,23209400,45.6171082407,49.2759853606,48.5840615304,-0.123534954422,0.609996,0.039997,0.0,0.38201686237,0.284214430651,0.0037565765405,-0.000563447846975,-0.00619839399267,0.0060104289296,0.00300510262925,0.0152140678877,0.0150262858282,1,0,0,57.163269,35.438808,123.661438,27.57485,64.724663,58.429325,65.660416,65.90049,61.65881,70.72197
2016-03-21,53.189999,53.59,53.02,53.439999,49.364098,10679000,45.6852353273,49.3962351364,48.6914419794,0.0996080080351,0.57,0.0,0.220002,0.389165375312,0.29974745279,-0.00430385662066,-0.00991771388186,0.00224541730713,-0.000748661506992,0.0114146114855,0.0112275322037,0.0119760316496,-1,0,0,56.724545,35.769661,123.171974,27.57485,64.772118,57.965969,65.216301,65.48848,61.630062,70.199921
2016-03-22,53.419998,53.459999,53.099998,53.209999,49.151642,10852000,45.7471354464,49.2309421807,48.7587327857,-0.00859956938958,0.360001,0.0,0.0,0.283300776313,0.295899388751,-0.00563812293392,0.0065775829015,0.00357056230187,0.0157864105537,0.0155985226292,0.0163502574339,0.0150345943682,-1,0,0,56.827232,35.503143,122.557739,27.177946,64.430405,57.483711,65.274231,65.419815,60.662148,69.896194
2016-03-23,53.130001,53.23,52.82,52.91,48.874519,9716100,45.8020018246,49.2076122088,48.8373675668,-0.0172502396837,0.41,0.0,0.279998,0.26951201025,0.230863703991,0.0122849700066,0.00926089932466,0.0215460125551,0.0213570592889,0.0221130564988,0.020789933503,0.0285389816317,1,1,0,57.321945,35.420429,123.584663,24.786606,64.81958,57.691746,65.216301,66.155525,60.786736,69.46907
2016-03-24,52.740002,53.619999,52.66,53.560001,49.474941,15096400,45.8653283621,49.126749228,48.9631073234,0.525635475555,0.959999,0.389999,0.0,0.26951201025,0.0183647099796,-0.00298737091976,0.0091486516376,0.00896199148575,0.00970881400344,0.00840174827091,0.0160567548731,0.00989549436754,-1,0,0,57.368618,35.732903,123.527084,25.203354,65.341621,58.022713,65.293541,65.615997,60.537563,69.592453
2016-03-28,53.560001,53.73,53.200001,53.400002,49.327141,8527100,45.9240031525,49.1433003843,49.0611157056,-0.00539661008607,0.529999,0.110001,0.0,0.209514478376,0.108082222437,0.0121723859893,0.0119851665435,0.012734226782,0.0114232446596,0.0191011881268,0.0129214665006,0.0128268735461,1,1,0,57.975338,35.90752,124.381233,25.501032,65.303665,58.514435,64.820465,66.194771,60.738811,70.608063
2016-03-29,53.509998,54.080002,53.299999,54.049999,49.92757,10720500,45.9907292667,49.5138729686,49.2036515285,0.539095353072,0.780003,0.350002,0.0,0.209514478376,0.0420386819219,-0.000184967944565,0.00055508409482,-0.00074013215544,0.00684547635705,0.000740072068398,0.000646616688936,-0.0277723109697,-1,0,0,58.68475,36.256771,124.745918,26.741354,66.4142,59.516777,66.345886,66.410583,61.495892,71.547722
2016-03-30,54.169998,54.369999,53.700001,54.040001,49.918335,14528300,46.0551162459,49.6217437857,49.3413687226,0.0159016494756,0.669998,0.289997,0.0,0.26481782301,0.217876239496,0.000740188950613,-0.000555266917456,0.00703174494903,0.000925211147367,0.000831738478457,-0.0275924467433,-0.0242265091574,1,0,0,58.253067,36.183239,124.937866,26.542902,65.968086,59.866653,66.239685,66.273247,61.486313,71.253487
2016-03-31,54.009998,54.259998,53.919998,54.080002,49.955284,12428600,46.1180221774,49.9298968217,49.4100124781,0.0202724654357,0.34,0.0,0.0,0.294465564799,0.333341709906,-0.00129449769518,0.00628690250265,0.000184885346663,9.14818140158e-05,-0.0283116797014,-0.0249482317026,-0.0355994573067,-1,0,0,58.533981,35.999432,124.611565,26.374218,66.585052,59.90448,66.54863,65.390388,61.131733,71.044662
2016-04-01,53.32,54.09,53.099998,54.009998,49.890617,13807100,46.1779046349,49.9245210598,49.4150264529,0.00193506454935,0.990002,0.0,0.82,0.232995856419,0.333341709906,0.00759122702371,0.00148130058203,0.001387775982,-0.0270522010181,-0.0236843934001,-0.0343494248628,-0.0279877877638,1,0,0,58.290535,35.889145,127.183662,26.41391,67.486778,61.42691,67.09893,66.793152,62.444645,71.500275
2016-04-04,54.029999,54.419998,53.799999,54.419998,50.269348,11402700,46.2418334375,49.9939361375,49.5055844104,0.268159994414,0.619999,0.329998,0.0,0.232995856419,0.148510039452,-0.00606389404533,-0.0061567140278,-0.0343824232612,-0.0310399888218,-0.04162466957,-0.0353109612641,-0.0475667796606,-1,0,0,58.206253,36.174057,122.432983,26.096386,67.296936,61.805157,67.214798,66.47924,62.74173,71.566719
2016-04-05,54.380001,54.490002,53.950001,54.09,49.96452,12979100,46.2991055385,50.0207314871,49.556839005,-0.0276354419923,0.540001,0.070004,0.0,0.245512174297,0.172502296891,-9.3386266895e-05,-0.0284912974247,-0.0251284711631,-0.0357777278757,-0.029425500335,-0.0417560901216,-0.0404484021862,-1,0,0,58.861725,36.017811,120.935799,27.088642,66.214867,60.783894,66.66449,66.155525,61.716305,70.693481
2016-04-06,53.619999,53.619999,53.130001,53.52,49.959854,12984300,46.3545714242,50.1180400182,49.6510681862,0.519724277955,0.959999,0.0,0.82,0.262451564369,0.204609710193,-0.0284005633803,-0.0250374230477,-0.0356876743475,-0.0293348535406,-0.0416665949424,-0.0403587848756,-0.0405456349012,-1,-1,-1,58.964737,35.952686,122.40419,27.525238,66.376228,60.651508,67.09893,66.744102,61.907978,70.683983
