Date,Open,High,Low,Close,Adj Close,Volume,100movingaverage,3dexpmv,10dexpmv,SwingIndex,TrueRange,PDM,NDM,Gapo10,Gapo5,Adj Close_1d_percentC,Adj Close_2d_percentC,Adj Close_3d_percentC,Adj Close_4d_percentC,Adj Close_5d_percentC,Adj Close_6d_percentC,Adj Close_7d_percentC,Adj Close_classHigh,Adj Close_classMedium,Adj Close_classLow,CFG,PRU,PNC,RF,MTB,SCHW,HBAN,RJF,USB,KEY
2016-04-01,13.47,13.65,13.32,13.56,13.249593,73130900,13.2088209841,13.1979949838,13.3522209658,0.0237530864198,0.33,0.0,0.13,-0.00877392430751,-0.456040689367,-0.00368720759951,-0.0272861966402,-0.0213863927745,-0.0523598724882,-0.050147502644,-0.0435103176377,-0.0213863927745,-1,0,0,20.661446,69.912506,81.966225,7.626986,108.997673,27.966661,9.197946,46.884262,39.305252,10.604004
2016-04-04,13.54,13.65,13.41,13.51,13.200739,59709600,13.2086947031,13.2206950612,13.3220925949,-0.00971428571429,0.24,0.0,0.0,-0.113509274828,-0.456040689367,-0.0236863254398,-0.0177646872649,-0.0488527952867,-0.0466322377861,-0.0399704895309,-0.0177646872649,0.0207253548457,-1,-1,-1,20.816284,68.986694,81.995064,7.607653,108.764992,27.582338,9.149839,46.344681,39.285934,10.594337
2016-04-05,13.3,13.34,13.16,13.19,12.888062,78445900,13.2037618923,13.1672234502,13.2618322506,0.251304347826,0.35,0.0,0.25,-0.113509274828,-0.496140727175,0.00606530291366,-0.0257770330403,-0.0235026026411,-0.0166792338522,0.00606530291366,0.045489151123,0.0720244052209,1,0,0,20.090475,67.955925,79.707817,7.404653,106.631966,26.991077,9.053625,45.147812,38.677525,10.439676
2016-04-06,13.2,13.3,13.11,13.27,12.966232,62146600,13.2001629545,13.0609916947,13.2126924707,0.0394871794872,0.19,0.0,0.05,-0.167491087294,-0.371457013742,-0.0316503668915,-0.0293896484345,-0.0226074159401,0.0,0.0391861722048,0.0655614522399,0.0550112785272,-1,-1,-1,20.651768,68.566742,80.534302,7.549653,107.494881,27.424671,9.178702,46.276009,38.716152,10.623337
2016-04-07,13.15,13.21,12.75,12.85,12.555846,105704500,13.1905462836,12.8501757804,13.1580754445,0.0462827225131,0.52,0.0,0.36,-0.142667503569,-0.317393805514,0.00233460971089,0.00933851848772,0.0326848545291,0.073151821072,0.100389173298,0.0894941686924,0.102723703365,1,0,0,20.119507,66.820137,78.295105,7.346653,104.528015,26.005642,8.947792,43.636997,37.760078,10.304347
2016-04-08,13.03,13.14,12.86,12.88,12.585159,76548100,13.1816435294,12.7691601691,13.0884598535,-0.110476190476,0.29,0.0,0.0,-0.00436480540245,-0.0654641691014,0.0069875954686,0.0302795538777,0.0706522658951,0.097826177643,0.0869565493769,0.100155270188,0.121894447261,1,0,0,20.196928,66.972839,78.631454,7.41432,105.546059,26.222437,8.976654,43.784153,38.030487,10.362345
2016-04-11,12.92,13.09,12.88,12.97,12.673099,79411500,13.1742733188,12.5866978485,13.0260052834,0.0628985507246,0.21,0.0,0.0,-0.00436480540245,-0.0654641691014,0.0231303329991,0.063222894416,0.0902082434612,0.0794140407173,0.0925211741816,0.114109500762,0.151117970435,1,1,1,20.361444,68.280434,78.72757,7.50132,106.428345,26.646177,9.024761,44.255058,38.175343,10.526672
2016-04-12,13.0,13.33,12.93,13.27,12.966232,97788700,13.1713013,12.6831767464,13.0073526264,0.260363636364,0.4,0.24,0.0,-0.0177287669604,-0.327836655273,0.0391861722048,0.0655614522399,0.0550112785272,0.0678220935735,0.0889223638756,0.125094167681,0.122833372101,1,1,1,20.816284,69.931602,79.630928,7.704319,108.057205,27.050205,9.207566,45.353828,38.880325,10.652336
2016-04-13,13.55,13.85,13.53,13.79,13.474329,138647200,13.1755692958,12.9124364083,13.0055402754,0.528631239936,0.58,0.52,0.0,-0.0177287669604,-0.338458023906,0.0253807072694,0.0152283649895,0.0275561031648,0.0478607135094,0.0826685321399,0.0804929878141,0.0957215012339,1,1,1,21.871132,72.31768,82.357819,8.119986,112.013008,28.203167,9.525067,47.541565,39.691544,11.116322
2016-04-14,13.71,14.28,13.7,14.14,13.816317,178637200,13.1844685694,13.2807083102,13.0163904039,0.319010416667,0.58,0.43,0.0,0.0413926851582,0.0592195443316,-0.00990104671165,0.00212154946937,0.0219235705145,0.0558698095882,0.0537481153624,0.0685996854299,0.0579914314357,-1,0,0,22.084034,72.813995,81.893677,8.197317,112.682007,28.321415,9.61166,47.531757,39.865372,11.338647
2016-04-15,14.27,14.29,13.95,14.0,13.679521,87958700,13.1912501096,13.617618444,13.013779249,-0.0374301675978,0.34,0.01,0.0,0.184691430818,0.217875364377,0.0121428228371,0.0321428652363,0.0664285686611,0.0642856573706,0.0792857439964,0.0685714068497,0.077857258306,1,1,0,21.822742,72.546745,81.381172,8.44865,111.314919,28.114475,9.553932,46.727299,39.691544,11.309648
2016-04-18,13.85,14.24,13.82,14.17,13.845629,80257400,13.2000930676,13.7797553526,13.0289996932,0.11914893617,0.42,0.0,0.13,0.187520720836,0.213484286493,0.0197600990175,0.0536344719333,0.0515172694574,0.0663373978893,0.0557516021843,0.0649260499469,0.0599859349113,1,1,0,21.987261,73.1576,82.203102,8.467985,112.284485,28.429811,9.582796,46.727299,39.797771,11.396646
2016-04-19,14.26,14.54,14.24,14.45,14.11922,107153600,13.2123480933,13.812475049,13.1165653007,0.270441767068,0.37,0.3,0.0,0.187520720836,0.191050985796,0.0332179822965,0.0311418052839,0.0456747610704,0.0352940884836,0.0442907611044,0.0394463716834,0.02352927428,1,1,1,22.355009,73.968872,83.421501,8.680651,114.262383,28.350979,9.727115,47.394405,40.473782,11.580306
2016-04-20,14.56,14.94,14.53,14.93,14.588232,115628700,13.2304518289,14.0680395854,13.2277755196,0.46783919598,0.49,0.4,0.0,0.25285303098,0.0061824881695,-0.0020094278731,0.012056293045,0.00200935932469,0.0107167887102,0.00602814652248,-0.00937721582711,-0.0247822354347,-1,0,0,22.606621,75.29554,84.842957,8.854651,116.599014,28.666319,9.890677,48.032085,41.265678,11.734968
2016-04-21,14.93,15.14,14.75,14.9,14.558918,121589000,13.2477046364,14.3452247252,13.422260238,0.0137823834197,0.39,0.2,0.0,0.34044411484,0.133656214977,0.0140940418787,0.00402687892054,0.012751840487,0.00805375784107,-0.00738262280205,-0.0228186600131,-0.00872482419367,1,1,0,22.771139,75.009201,84.620552,8.864318,114.698677,28.705732,9.83295,52.211346,41.101513,11.879965
2016-04-22,14.87,15.14,14.87,15.11,14.764112,83456600,13.2671457564,14.6119974762,13.6462991058,0.196571428571,0.27,0.0,0.0,0.357934847,0.172502296891,-0.00992724791034,-0.00132354726109,-0.00595633519984,-0.0211781785454,-0.0363996832319,-0.0225017258065,-0.0496359686245,-1,0,0,22.858236,75.954094,85.181404,9.02865,115.416145,29.287138,9.861814,52.898083,41.816147,12.160289
2016-04-25,15.02,15.14,14.81,14.96,14.617545,70489500,13.2842394177,14.6328763535,13.872807813,-0.00615384615385,0.33,0.0,0.06,0.354108439147,0.172502296891,0.00868996811708,0.00401072820368,-0.0113637413122,-0.0267378687735,-0.0127005594989,-0.0401068715711,-0.0554812042651,1,0,0,22.625977,75.257347,84.813957,8.989984,115.270721,29.198452,9.775221,52.486042,41.574711,11.995959
2016-04-26,15.02,15.14,14.8,15.09,14.744571,84812400,13.3024935625,14.7154462687,14.0819072539,0.0553846153846,0.34,0.0,0.01,0.344392273685,-0.0654641691014,-0.00463892777891,-0.0198809446541,-0.0351226224215,-0.0212062460142,-0.0483764498811,-0.0636183311132,-0.0689198756614,-1,0,0,22.790491,76.078178,85.94532,9.08665,115.98819,29.425104,9.871435,53.064865,41.883747,12.150622
2016-04-27,15.02,15.3,14.98,15.02,14.676172,115789000,13.3194525556,14.6674904655,14.2226213852,-0.0217777777778,0.32,0.16,0.0,0.206825876032,-0.307123572768,-0.0153130530223,-0.0306257653563,-0.0166445310126,-0.0439413629113,-0.0592542796582,-0.0645805323077,-0.0605858939238,-1,-1,0,22.858236,76.020905,86.051689,9.270317,116.76384,29.464521,9.881057,52.84903,42.038269,12.150622
2016-04-28,14.92,15.08,14.76,14.79,14.451435,78639300,13.3332572195,14.6689409177,14.3069981123,-0.036875,0.32,0.0,0.22,0.204119982656,-0.371457013742,-0.0155508432208,-0.00135218405646,-0.0290735141527,-0.0446245649653,-0.0500336471776,-0.0459768874164,-0.0540905453334,-1,-1,0,22.490492,74.388817,85.278099,9.105984,115.513115,28.55792,9.736737,51.867985,41.651978,12.005627
2016-04-29,14.73,14.85,14.43,14.56,14.226703,122128100,13.3440216265,14.5233869807,14.4122954504,-0.0358709677419,0.42,0.0,0.33,0.170261715395,-0.382857974615,0.0144229481701,-0.0137362816951,-0.0295329845573,-0.0350275112934,-0.0309066689591,-0.0391484942084,-0.0178571943197,1,1,0,22.11307,74.102478,84.881645,9.067318,114.718079,27.996222,9.679008,51.181252,41.227051,11.879965
2016-05-02,14.58,14.78,14.4,14.77,14.431894,68882800,13.3569724881,14.3787573023,14.5127003518,0.114074074074,0.38,0.0,0.03,0.170261715395,-0.0865283874933,-0.0277588651912,-0.0433309723589,-0.0487473785492,-0.0446851258747,-0.0528097698057,-0.0318211871567,-0.0385916775719,-1,-1,-1,22.434113,75.085548,85.007362,9.134983,115.328903,28.370689,9.804086,51.799309,41.497459,12.044292
2016-05-03,14.51,14.51,14.15,14.36,14.031281,110549000,13.3649055294,14.2533250763,14.5538702214,0.18609406953,0.62,0.0,0.25,0.0253058652648,-0.0654641691014,-0.016016712943,-0.0215877652226,-0.0174095294649,-0.0257661435189,-0.00417830702699,-0.0111421045591,-0.0153203403168,-1,-1,0,21.89904,73.940239,84.001694,8.931983,113.137695,27.592194,9.630903,50.386604,41.043568,11.783299
2016-05-04,14.09,14.27,14.0,14.13,13.806546,99269700,13.3700408837,14.192310167,14.5047510451,0.0638709677419,0.36,0.0,0.15,0.0606978403536,0.0868389773196,-0.00566173465833,-0.00141548798664,-0.00990812618884,0.0120311046659,0.0049539544503,0.000707707778615,-0.017692984183,-1,0,0,21.393156,72.794907,82.551224,8.73865,110.645943,27.138895,9.486583,50.072666,40.290295,11.493308
2016-05-05,14.15,14.32,14.0,14.05,13.728377,73145900,13.3741596897,13.9058051316,14.4504868414,-0.0460606060606,0.32,0.05,0.0,0.113943352307,0.047818583458,0.00427042468312,-0.00427057036677,0.0177935818633,0.0106761345496,0.00640570986651,-0.0120997551276,-0.00854092220807,1,0,0,21.509897,72.374962,82.531876,8.73865,110.742889,27.138895,9.496203,50.043236,40.222694,11.473976
2016-05-06,13.83,14.14,13.8,14.11,13.787003,76595100,13.3788510909,13.7788914803,14.3572785533,0.0333333333333,0.34,0.0,0.2,0.113943352307,-0.100978688424,-0.00850467646957,0.0134656531227,0.00637847108614,0.00212620538343,-0.0163005694566,-0.0127568696402,-0.00708725456867,-1,0,0,21.490438,72.584938,82.783287,8.777317,111.198586,26.912245,9.505826,49.827408,40.34824,11.483642
2016-05-09,14.08,14.19,13.91,13.99,13.669749,55399600,13.3821196067,13.7354628788,14.2720314562,-0.0144761904762,0.28,0.05,0.0,0.176091259056,-0.0125526478291,0.0221587828716,0.0150108096352,0.0107220695859,-0.00786276324459,-0.00428866689505,0.00142958001643,0.0500357395004,1,1,1,21.256954,72.184074,82.183769,8.748318,110.422935,26.872826,9.419234,49.40556,40.116463,11.406312
2016-05-10,14.08,14.33,14.05,14.3,13.972654,58663100,13.3886811,13.7855742392,14.1719814301,0.313391304348,0.34,0.14,0.0,0.176091259056,-0.212801193697,-0.00699301650209,-0.0111887834623,-0.0293707265635,-0.0258741109599,-0.0202798265813,0.0272726283783,0.0160839164843,-1,0,0,21.753113,73.644356,83.730927,8.922318,112.265091,27.602049,9.61166,51.269543,40.618645,11.628638
2016-05-11,14.25,14.5,14.19,14.2,13.874943,68088900,13.3940246374,13.8010326798,14.0665213375,-0.0255707762557,0.31,0.17,0.0,0.176091259056,-0.394472049857,-0.00422531465535,-0.0225352997847,-0.0190140600938,-0.0133803792924,0.0345069525691,0.0232394468215,0.0225351556399,-1,0,0,21.597454,72.73764,83.489182,8.912651,111.954834,27.453865,9.592419,50.24926,40.435154,11.560973
2016-05-12,14.3,14.47,14.05,14.14,13.816317,72567100,13.3986147717,13.9135082909,13.9846584282,-0.0673619631902,0.42,0.0,0.14,0.107209969648,-0.221614602951,-0.0183876788583,-0.0148514976893,-0.00919391180732,0.0388966176731,0.0275813011528,0.0268740214921,0.0233380574577,-1,-1,0,21.169397,72.947617,83.334465,8.82565,111.605797,27.602049,9.515447,50.317928,40.50275,11.483642
2016-05-13,14.15,14.37,13.87,13.88,13.562267,86193900,13.4003744731,13.7986743775,13.917894548,-0.145,0.5,0.0,0.18,0.0211892990699,-0.221614602951,0.00360242133561,0.00936598578984,0.0583573527936,0.0468300764172,0.0461095479097,0.042507347776,0.0576369717541,1,0,0,20.819168,71.964561,81.942009,8.690319,109.783028,27.197006,9.303779,49.454605,40.010235,11.280649
2016-05-16,13.82,14.02,13.8,13.93,13.611124,57848600,13.4026164894,13.7000415615,13.8101547658,0.0229508196721,0.22,0.0,0.07,-0.00877392430751,-0.287078772053,0.0057428761945,0.0545583891529,0.0430724898252,0.0423545476479,0.0387652775774,0.0538405939142,0.0710695898443,1,0,0,21.120754,72.489487,82.628578,8.748318,110.578072,27.355072,9.409612,49.807789,40.261326,11.502975
2016-05-17,13.89,14.13,13.82,14.01,13.689291,76273800,13.4056341158,13.600943254,13.7644451369,0.0661728395062,0.31,0.11,0.0,-0.148741651281,-0.221614602951,0.0485367722843,0.0371164584053,0.0364026157381,0.0328338407007,0.0478230757166,0.0649536926346,0.0492506149515,1,1,1,21.227766,72.451309,82.41584,8.864318,109.724854,27.582289,9.399992,49.837215,39.32457,11.541641
2016-05-18,14.02,14.75,14.01,14.69,14.353725,151871700,13.4155100625,13.773500764,13.7910541219,0.669523809524,0.74,0.62,0.0,-0.154901959986,-0.221614602951,-0.010891667494,-0.0115724663807,-0.0149760428042,-0.000680659550047,0.0156569810276,0.0006807988867,0.0129339944858,-1,-1,0,22.502211,75.419609,85.461823,9.31865,113.186165,28.935719,9.900298,51.6031,40.193722,12.102291
2016-05-19,14.6,14.87,14.43,14.53,14.197389,106156900,13.4235706701,13.9880731023,13.8254685092,-0.00543209876543,0.44,0.12,0.0,-0.0222763947112,-0.0318703157116,-0.000688295573221,-0.00412935082641,0.0103234475015,0.0268409916781,0.011699897777,0.0240880206917,0.0178938535811,-1,0,0,22.278454,74.255196,84.978325,9.154316,112.294182,28.609711,9.83295,50.592621,40.097149,11.976628
2016-05-20,14.64,14.7,14.43,14.52,14.187617,81214000,13.4313670612,14.274749363,13.8530929543,-0.0392739273927,0.27,0.0,0.0,0.0293837776852,0.0420386819219,-0.00344342534761,0.0110193276292,0.0275482485889,0.0123967259618,0.0247933814396,0.0185949479747,0.0268875315707,-1,0,0,22.356283,74.804169,85.278099,9.192984,112.846825,29.083902,9.842571,51.397079,40.309612,12.063624
2016-05-23,14.54,14.6,14.4,14.47,14.138763,66096000,13.4385124747,14.1834636672,13.9016881107,-0.0360784313725,0.2,0.0,0.03,0.0293837776852,0.0420386819219,0.0145127264669,0.0310987601956,0.0158948841564,0.0283343740892,0.0221145230315,0.0304357601864,0.0359831337437,1,1,0,22.346554,74.351501,84.920319,9.154316,112.303871,28.92584,9.813707,51.328403,40.232349,12.063624
2016-05-24,14.6,14.75,14.53,14.68,14.343955,96183700,13.4475669,14.2017387304,13.9147617549,0.186666666667,0.28,0.15,0.0,0.0293837776852,0.0303150334614,0.016348768523,0.00136238575762,0.013623927292,0.00749305195115,0.0156952528086,0.0211632705206,-0.0143790886126,1,1,0,22.618954,75.81543,86.090363,9.328317,114.213905,29.854467,9.986891,52.544907,40.831104,12.324616
2016-05-25,14.83,15.15,14.83,14.92,14.578461,123498700,13.4295275,14.2837233066,13.9600141633,0.230281124498,0.47,0.4,0.0,0.0293837776852,-0.0937115303233,-0.0147453150233,-0.00268101001882,-0.00871326541258,-0.000643003400702,0.00473705694998,-0.0302335754096,-0.0235084485255,-1,-1,0,23.04701,76.749641,87.250748,9.521649,115.37738,30.269388,10.217801,53.270878,41.487797,12.52761
2016-05-26,14.98,14.99,14.69,14.7,14.363497,64432600,13.4132321,14.4196354166,14.008458017,-0.0488372093023,0.3,0.0,0.14,0.130333768495,-0.178746921661,0.0122448593125,0.00612232522484,0.014313366724,0.0197739450219,-0.0157200575876,-0.00889428249959,-0.0204980723009,1,1,0,22.716242,75.574646,86.535172,9.405648,114.86351,29.785315,10.063859,53.447468,41.207733,12.405982
2016-05-27,14.76,14.88,14.69,14.88,14.539376,62411300,13.39869549,14.5051424809,14.1172453214,0.17,0.19,0.0,0.0,0.130333768495,-0.178746921661,-0.0060484714062,0.00204348522247,0.00743800834369,-0.0276266326698,-0.0208834271842,-0.0323468489982,-0.0269523946557,-1,0,0,22.94973,76.605164,87.260422,9.540982,116.424026,30.25951,10.179316,54.340225,41.478146,12.532475
2016-05-31,15.03,15.05,14.73,14.79,14.451435,85635900,13.38668636,14.4339112408,14.225186232,-0.0582857142857,0.32,0.17,0.0,0.130333768495,-0.178746921661,0.00814119843462,0.0135685487289,-0.0217094703744,-0.0149252306086,-0.0264584105315,-0.0210311294346,-0.0373133879092,1,0,0,22.910814,76.325867,86.776932,9.502316,116.550804,30.210117,10.054238,55.007336,41.3526,12.474094
2016-06-01,14.6,14.9,14.45,14.86,14.569087,62612100,13.38149951,14.5178967508,14.3389033045,0.0263247863248,0.45,0.0,0.28,0.123851640967,-0.297020343096,0.00538352197361,-0.0296096110896,-0.0228801571437,-0.0343202013963,-0.0289367480612,-0.0450875198974,-0.0693135403749,1,0,0,22.959455,75.911736,86.776932,9.598983,116.326477,30.437332,10.111966,55.14468,41.526428,12.542206
2016-06-02,14.95,14.98,14.77,14.94,14.64752,63437400,13.3800172,14.5241124976,14.354105074,0.0407272727273,0.21,0.08,0.0,0.0569048513365,-0.221614602951,-0.0348057555136,-0.0281123357401,-0.0394911220466,-0.0341364954613,-0.0502007848428,-0.074297082373,-0.0896919751603,-1,-1,-1,23.183212,75.825066,87.038017,9.66665,117.116501,30.466972,10.160074,55.507671,41.58437,12.610316
2016-06-03,14.46,14.5,14.19,14.42,14.137702,148600900,13.37236595,14.5128040356,14.3690799616,0.517506775068,0.75,0.0,0.58,-0.124938736608,-0.317393805514,0.00693479039238,-0.00485432498153,0.000693394159815,-0.0159501876613,-0.0409154189273,-0.056865465123,-0.0804438373365,1,0,0,22.511942,73.311363,85.645561,9.405648,115.370674,28.866566,9.967648,54.291172,40.918022,12.367062
2016-06-06,14.44,14.7,14.37,14.52,14.235744,80949300,13.36569512,14.4141823705,14.3931808766,0.0758333333333,0.33,0.2,0.0,-0.0177287669604,-0.0937115303233,-0.0117079233793,-0.00619841154772,-0.0227273685169,-0.0475206634792,-0.0633608612237,-0.0867768484738,-0.0812671961508,-1,-1,0,22.832981,74.418915,86.960655,9.618315,117.018967,29.43955,10.131208,55.125061,41.410542,12.493555
2016-06-07,14.54,14.6,14.34,14.35,14.069073,67447100,13.36134855,14.1550328882,14.419060701,-0.0466666666667,0.26,0.0,0.03,-0.0177287669604,-0.0937115303233,0.00557478093972,-0.0111499883468,-0.0362370001208,-0.0522648507119,-0.0759582383289,-0.0703833152333,-0.0724739291636,1,0,0,22.842714,73.985535,86.158058,9.502316,115.565735,29.143177,10.015754,54.271549,41.198082,12.347602
2016-06-08,14.35,14.46,14.3,14.43,14.147505,58292900,13.35691024,14.1681023355,14.4165574849,0.0472592592593,0.16,0.0,0.04,-0.0177287669604,-0.146462520673,-0.0166320492553,-0.0415799817706,-0.0575189759608,-0.0810810103972,-0.0755369939788,-0.0776160178067,-0.071378946323,-1,-1,0,22.823256,73.975899,86.544853,9.555837,116.092407,29.093784,9.958027,54.134201,41.342945,12.357332
2016-06-09,14.32,14.32,14.08,14.19,13.912203,74814900,13.35527796,14.0639383852,14.3591066296,0.0803846153846,0.35,0.0,0.22,-0.0177287669604,-0.146462520673,-0.0253698857039,-0.0415784617289,-0.0655390091706,-0.0599012248456,-0.0620154119373,-0.0556728506621,-0.0458069077917,-1,-1,-1,22.258999,72.377151,85.413475,9.439065,115.448692,28.738136,9.784843,53.202209,41.082199,12.104348
2016-06-10,13.98,14.0,13.75,13.83,13.559252,90725700,13.35225766,13.9656157045,14.3122086538,0.272260536398,0.44,0.0,0.33,-0.0132282657338,-0.297020343096,-0.0166304896465,-0.0412147366241,-0.035430199247,-0.037599419201,-0.0310917593389,-0.0209690033049,-0.0151843921774,-1,-1,0,21.850395,70.826553,84.127403,9.263907,114.648941,28.105879,9.573174,51.858177,40.522072,11.919475
2016-06-13,13.64,13.91,13.58,13.6,13.333755,74851700,13.35233611,13.6959993199,14.2159821751,-0.0524216524217,0.33,0.0,0.17,0.113943352307,-0.0318703157116,-0.0250000093747,-0.0191176454045,-0.0213235506427,-0.014705834928,-0.00441188547412,0.00147055349375,0.000735126751617,-1,-1,-1,21.480713,70.422058,83.489182,9.108212,114.785477,27.799627,9.486583,51.269543,40.251667,11.754062
2016-06-14,13.56,13.73,13.17,13.26,13.000411,85377800,13.35229337,13.3858549135,14.1046292332,-0.0787878787879,0.56,0.0,0.41,0.167317334748,0.0123040641352,0.00603319387364,0.00377072694086,0.0105581277392,0.0211160247164,0.0271492955107,0.0263950116654,0.058823524887,1,0,0,20.731609,69.32412,81.622917,8.845474,112.669037,27.641563,9.120975,50.396416,39.778461,11.335663
2016-06-15,13.38,13.66,13.28,13.34,13.078845,100659100,13.35108814,13.1838573144,13.9641020824,-0.0126984126984,0.4,0.0,0.0,0.257678574869,0.158218106089,-0.00224889888977,0.00449779777954,0.0149923789142,0.0209894681067,0.0202397077112,0.0524737467261,-0.0254873423456,-1,0,0,20.780254,69.121864,81.439186,8.855206,113.38102,28.115759,9.169437,51.014473,39.614285,11.345393
2016-06-16,13.23,13.33,13.02,13.31,13.049432,90152000,13.35542922,13.0336393773,13.791623297,-9.86864910778e-18,0.32,0.0,0.26,0.257678574869,0.0868389773196,0.0067619035066,0.0172801390896,0.0232907455282,0.0225392951969,0.054845988699,-0.0232908221599,-0.0848985611021,1,0,0,20.371655,69.092972,81.100739,8.728703,113.234718,28.165154,9.024046,50.985043,39.652916,11.2189
2016-06-17,13.38,13.53,13.28,13.4,13.137671,89022300,13.35724576,13.0807701268,13.6932791522,0.0651851851852,0.25,0.2,0.0,0.225309281726,-0.0125526478291,0.0104475899876,0.0164178262646,0.0156714230399,0.0477611290464,-0.0298508769172,-0.0910448282652,-0.0522388633419,1,1,0,20.527311,69.526375,80.917023,8.845474,114.317322,28.036726,9.014354,51.053719,39.701202,11.306472
2016-06-20,13.74,13.85,13.51,13.54,13.274928,89874000,13.35994819,13.1185539121,13.5741174789,0.03375,0.45,0.32,0.0,0.225309281726,-0.0724065310974,0.00590850662241,0.0051698208834,0.0369277332427,-0.039881798229,-0.100443030651,-0.0620383025806,-0.0258492550769,1,0,0,20.731609,70.508728,81.245796,8.923323,114.50264,28.303461,8.994967,51.661964,39.80743,11.287013
2016-06-21,13.62,13.65,13.45,13.62,13.353363,73810800,13.36178017,13.2200243222,13.4746746905,0.0146666666667,0.2,0.0,0.06,0.198657086954,-0.115773076272,-0.00073434684581,0.0308370258488,-0.0455213417025,-0.105726849484,-0.0675477031516,-0.0315712229196,-0.0256974216907,-1,0,0,20.965096,70.999916,81.738945,8.923323,114.961044,28.036726,8.975581,51.42651,39.952293,11.316202
2016-06-22,13.6,13.78,13.59,13.61,13.343557,77980500,13.35757632,13.3118101201,13.3492394039,-0.00280701754386,0.19,0.13,0.0,0.158362492095,-0.115773076272,0.0315945740705,-0.0448199082149,-0.105069660211,-0.0668624565399,-0.030859537678,-0.0249814198718,-0.037472317164,1,1,1,20.789984,71.298477,81.961357,8.874668,114.434364,27.997211,8.93681,51.642342,39.932976,11.25782
2016-06-23,13.84,14.05,13.82,14.04,13.765141,82494600,13.35934043,13.4270746472,13.2745991587,0.462814814815,0.44,0.27,0.0,0.113943352307,-0.115773076272,-0.0740741413401,-0.132478628443,-0.0954415940963,-0.0605413340844,-0.0548432449766,-0.0669515844407,-0.0925927311605,-1,-1,-1,21.519629,74.110725,83.808296,9.19579,117.448097,29.330879,9.140361,52.95694,40.782818,11.666489
2016-06-24,13.05,13.44,12.97,13.0,12.7455,231499200,13.35801401,13.3616336633,13.1942167152,0.780769230769,1.07,0.0,0.85,0.0128372247052,-0.16239505862,-0.0630768506532,-0.0230768506532,0.0146154328979,0.0207693695814,0.00769236201012,-0.0200000784591,-0.0107692126633,-1,-1,-1,19.408522,68.293594,78.402863,8.300538,109.860115,25.8337,8.345546,47.963417,38.494038,10.771311
2016-06-27,12.77,12.77,12.05,12.18,11.941554,250847700,13.35059493,13.1121339604,13.097527972,0.244358068316,0.95,0.0,0.92,0.0334237554869,0.047818583458,0.0426929359445,0.0829227921257,0.0894910327416,0.0755336365769,0.0459768468995,0.0558291659528,0.0681444810282,1,1,1,17.939507,64.460449,75.308517,7.697217,106.095375,23.7591,7.841517,46.119045,37.364128,10.012357
2016-06-28,12.57,12.72,12.35,12.7,12.451374,150136300,13.34613254,12.443728445,13.0772772752,0.512195121951,0.54,0.0,0.0,0.301029995664,0.430676558073,0.0385826495935,0.0448819543931,0.0314960421235,0.00314945161875,0.012598368662,0.0244094346536,0.0370078836279,1,1,1,18.455122,66.165138,76.362541,8.008609,108.79702,24.26293,8.112918,46.393738,37.991158,10.382105
2016-06-29,13.07,13.22,12.92,13.19,12.931781,118484000,13.34939444,12.2826713879,13.0686116347,0.456346516008,0.52,0.5,0.0,0.301029995664,0.430676558073,0.00606528984677,-0.00682334475043,-0.0341168784099,-0.0250189823041,-0.0136466895009,-0.00151626446504,0.00151626446504,1,0,0,18.990194,67.552002,77.687294,8.193497,110.679375,24.99398,8.248619,47.763184,38.574444,10.528057
2016-06-30,13.37,13.38,13.07,13.27,13.010216,125773900,13.36005985,12.703078576,13.0686039615,0.0223529411765,0.31,0.16,0.0,0.301029995664,0.430676558073,-0.0128109325779,-0.039939921059,-0.0308968736568,-0.0195931412668,-0.00753584721422,-0.00452160056374,0.0203464723414,-1,-1,0,19.43771,68.707726,78.702629,8.281077,115.312157,25.003857,8.665409,48.57106,39.206329,10.751853
2016-07-01,13.19,13.27,13.02,13.1,12.843543,88888100,13.3697399,12.9394350766,13.0435244616,-0.0,0.25,0.0,0.05,0.301029995664,0.204607922181,-0.0274810463125,-0.0183206456349,-0.00687022264807,0.00534354110856,0.00839690418758,0.0335876946104,0.0259541311926,-1,-1,-1,19.116667,68.38028,78.25782,8.135112,114.161285,24.806278,8.558788,47.910969,38.943859,10.66428
2016-07-05,12.93,12.94,12.63,12.74,12.490589,98246500,13.37803192,12.8621959028,12.9710961187,0.17715942029,0.47,0.0,0.39,0.301029995664,0.177191639411,0.00941925156612,0.0211932359635,0.0337521313046,0.0368917750796,0.0627943966453,0.0549451270873,0.0714286572074,1,0,0,18.387022,66.203667,76.227158,7.804258,110.084435,24.045591,8.248619,46.462704,37.971718,10.391835
2016-07-06,12.52,12.92,12.45,12.86,12.608241,94983300,13.39548238,12.6912746386,12.8832001599,0.068875739645,0.47,0.0,0.18,0.301029995664,0.0183659164564,0.0116641171437,0.0241058209468,0.0272161675844,0.0528770825367,0.0451010573164,0.0614307737297,0.0622084397023,1,1,0,18.474579,66.588898,76.758995,7.969685,110.620857,24.371599,8.258311,47.172062,38.107819,10.508597
