Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,53.049999,53.18,52.32,52.549999,50.056568,936100
2016-01-04,51.93,52.0,51.169998,51.66,49.208801,2192800
2016-01-05,51.84,52.18,51.34,51.849998,49.389778,2777800
2016-01-06,51.419998,52.0,51.16,51.759998,49.30405,2657400
2016-01-07,50.880001,51.299999,50.540001,50.82,48.702217,2843300
2016-01-08,51.189999,51.540001,50.91,51.110001,48.980137,2579800
2016-01-11,51.209999,51.59,51.060001,51.400002,49.258053,2252100
2016-01-12,51.869999,53.540001,51.650002,53.48,51.251373,3474900
2016-01-13,53.419998,55.0,52.639999,52.790001,50.59013,3918900
2016-01-14,52.849998,53.84,52.689999,53.490002,51.260952,1850600
2016-01-15,51.950001,53.27,51.84,52.990002,50.781792,3607700
2016-01-19,54.040001,54.52,53.73,54.330002,52.065948,2701100
2016-01-20,53.720001,54.43,52.939999,54.099998,51.845531,2581000
2016-01-21,54.110001,54.549999,53.490002,54.09,51.835953,2415600
2016-01-22,54.450001,54.73,54.049999,54.650002,52.37262,1959600
2016-01-25,54.709999,55.040001,54.389999,54.610001,52.334278,1993600
2016-01-26,54.619999,55.169998,54.509998,55.150002,52.851784,1616700
2016-01-27,55.18,55.580002,54.73,55.0,52.708031,1630100
2016-01-28,55.330002,56.169998,54.900002,55.73,53.407604,1295700
2016-01-29,56.02,56.630001,55.91,56.41,54.059277,1881200
2016-02-01,56.400002,57.080002,56.209999,56.860001,54.49052,1938200
2016-02-02,56.5,56.849998,56.169998,56.310001,53.96344,1617300
2016-02-03,56.41,56.919998,55.759998,56.290001,53.944267,2151300
2016-02-04,56.18,56.310001,54.970001,55.34,53.033859,1844700
2016-02-05,55.439999,55.880001,55.189999,55.84,53.513027,1910700
2016-02-08,55.75,56.389999,55.330002,56.23,53.886772,1873000
2016-02-09,55.75,57.330002,55.75,57.209999,54.825935,2472700
2016-02-10,57.560001,58.630001,57.27,57.889999,55.477596,1720500
2016-02-11,57.07,57.610001,56.25,57.330002,54.940937,3216100
2016-02-12,57.540001,58.369999,57.450001,58.240002,55.813011,1658600
2016-02-16,58.689999,59.470001,58.16,59.439999,56.963001,2028100
2016-02-17,61.259998,61.599998,59.73,60.900002,58.362167,4338100
2016-02-18,61.25,61.459999,60.150002,60.959999,58.419662,2288800
2016-02-19,60.82,61.419998,60.259998,60.939999,58.400494,2063300
