Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,81.089996,81.540001,80.419998,80.540001,77.314865,206800
2016-01-04,78.940002,79.400002,77.690002,78.519997,75.37574,734100
2016-01-05,78.519997,80.440002,78.519997,79.830002,76.633286,505000
2016-01-06,78.860001,79.379997,77.739998,78.779999,75.625328,740300
2016-01-07,77.260002,78.650002,76.849998,77.010002,73.926216,590800
2016-01-08,77.720001,78.300003,75.959999,76.07,73.023849,978100
2016-01-11,77.209999,77.639999,76.510002,77.400002,74.300598,791700
2016-01-12,77.760002,77.980003,76.970001,77.790001,74.674973,511500
2016-01-13,78.559998,79.160004,77.720001,78.449997,75.30854,883700
2016-01-14,78.57,79.93,77.690002,79.330002,76.15332,860100
2016-01-15,77.720001,78.709999,77.480003,78.269997,75.13575,570800
2016-01-19,79.120003,79.610001,78.080002,78.519997,75.37574,975800
2016-01-20,77.75,78.129997,75.690002,76.639999,73.57103,619100
2016-01-21,76.760002,78.019997,76.660004,77.199997,74.108604,543400
2016-01-22,78.080002,79.68,77.959999,79.470001,76.287697,586900
2016-01-25,79.419998,80.199997,78.0,78.110001,74.982162,698200
2016-01-26,78.339996,79.800003,78.239998,79.209999,76.038116,521300
2016-01-27,79.129997,80.400002,78.540001,78.949997,75.788528,612900
2016-01-28,79.389999,79.949997,78.959999,79.449997,76.268494,518600
2016-01-29,79.800003,81.309998,79.75,81.309998,78.054024,604500
2016-02-01,80.849998,81.489998,80.610001,80.980003,77.737228,613000
2016-02-02,79.82,80.099998,79.0,79.330002,76.15332,647400
2016-02-03,79.970001,79.970001,78.220001,79.449997,76.268494,526400
2016-02-04,79.120003,79.650002,78.059998,78.639999,75.490944,564400
2016-02-05,78.830002,79.519997,78.190002,78.480003,75.337341,513700
2016-02-08,77.339996,77.339996,75.510002,76.230003,73.177444,954100
2016-02-09,75.040001,76.959999,74.910004,76.489998,73.42704,860700
2016-02-10,72.800003,72.800003,64.360001,66.230003,63.577888,3033100
2016-02-11,64.800003,68.0,64.610001,66.910004,64.230652,1970100
2016-02-12,67.489998,68.089996,66.410004,67.07,64.384254,966700
2016-02-16,67.349998,67.690002,66.449997,67.25,64.557045,805900
2016-02-17,68.040001,69.629997,66.779999,69.25,66.476952,864000
2016-02-18,69.129997,69.209999,68.089996,68.43,65.689789,950300
2016-02-19,68.43,70.339996,68.139999,70.330002,67.513718,1802300
2016-02-22,70.989998,71.169998,70.269997,70.589996,67.76329,660900
2016-02-23,70.269997,71.089996,70.019997,70.169998,67.360107,781100
2016-02-24,69.540001,71.080002,69.459999,70.610001,67.782486,744200
2016-02-25,70.160004,72.519997,69.709999,72.470001,70.064148,788600
2016-02-26,72.620003,73.410004,72.309998,72.739998,70.32518,652400
2016-02-29,72.510002,72.839996,71.099998,71.099998,68.739632,773300
2016-03-01,71.720001,73.599998,71.660004,73.339996,70.905266,895000
2016-03-02,72.970001,73.980003,72.300003,73.269997,70.837585,862500
2016-03-03,73.269997,74.32,72.959999,74.150002,71.688377,773600
2016-03-04,74.32,74.809998,73.620003,74.110001,71.649696,748500
2016-03-07,73.739998,74.110001,71.970001,73.449997,71.011612,1042300
2016-03-08,72.650002,75.559998,72.650002,75.220001,72.722847,1002800
2016-03-09,75.32,76.800003,75.199997,76.629997,74.086037,1011100
2016-03-10,76.839996,77.400002,75.919998,76.779999,74.231056,821300
2016-03-11,77.610001,77.959999,77.059998,77.599998,75.023842,719600
2016-03-14,77.209999,77.959999,76.839996,77.43,74.859489,549300
2016-03-15,77.120003,78.720001,76.739998,78.669998,76.058311,667300
2016-03-16,78.529999,78.779999,77.75,77.93,75.342888,677700
2016-03-17,77.790001,78.860001,77.32,78.5,75.893959,594600
2016-03-18,78.699997,78.790001,77.739998,78.019997,75.429893,983900
2016-03-21,78.019997,78.879997,77.989998,78.330002,75.729607,545100
2016-03-22,77.639999,79.25,77.639999,78.610001,76.000313,460800
2016-03-23,78.699997,78.849998,77.900002,77.959999,75.371887,699200
2016-03-24,77.669998,77.910004,76.410004,77.18,74.61779,649100
2016-03-28,77.370003,78.010002,76.620003,77.650002,75.072174,574600
2016-03-29,77.660004,77.830002,76.330002,77.110001,74.550117,1028100
2016-03-30,77.400002,78.690002,77.400002,78.360001,75.758614,520100
2016-03-31,78.260002,78.5,77.059998,77.150002,74.588783,500600
2016-04-01,76.650002,78.25,76.559998,78.110001,75.516914,763500
2016-04-04,78.080002,78.379997,77.339996,77.739998,75.159187,591500
2016-04-05,77.470001,78.190002,77.110001,77.379997,74.811142,498600
2016-04-06,77.400002,78.0,76.760002,77.959999,75.371887,473100
2016-04-07,77.290001,77.800003,76.620003,77.089996,74.530769,812800
2016-04-08,77.440002,78.440002,77.440002,77.910004,75.323555,507100
2016-04-11,78.07,79.089996,77.709999,78.620003,76.009987,497400
2016-04-12,78.949997,79.800003,77.989998,79.699997,77.054115,723600
2016-04-13,80.019997,81.379997,80.019997,81.269997,78.571999,501400
2016-04-14,81.050003,81.980003,80.580002,80.879997,78.194954,518400
2016-04-15,80.769997,81.18,80.540001,80.839996,78.156281,422400
2016-04-18,80.199997,81.410004,79.919998,81.349998,78.649353,370100
2016-04-19,81.639999,81.970001,81.199997,81.519997,78.813705,447400
2016-04-20,81.360001,81.739998,81.059998,81.410004,78.707359,716300
2016-04-21,80.980003,81.089996,78.940002,78.980003,76.35804,635300
2016-04-22,79.050003,79.690002,78.940002,79.629997,76.986443,592900
2016-04-25,79.089996,79.459999,78.43,78.980003,76.35804,653100
2016-04-26,78.980003,79.849998,78.730003,79.309998,76.677063,883000
2016-04-27,80.660004,85.559998,80.660004,85.330002,82.497223,1728800
2016-04-28,84.870003,85.690002,84.440002,84.589996,81.781776,598700
2016-04-29,84.220001,84.949997,83.860001,84.57,81.762444,1015500
2016-05-02,85.0,86.699997,84.970001,86.25,83.386681,711300
2016-05-03,85.639999,86.589996,85.379997,86.230003,83.367348,723500
2016-05-04,85.800003,86.510002,85.279999,86.050003,83.193321,459700
2016-05-05,86.059998,86.709999,86.059998,86.25,83.386681,506000
2016-05-06,85.699997,86.75,85.440002,86.360001,83.493027,353900
2016-05-09,86.330002,86.980003,85.959999,86.07,83.212662,379900
2016-05-10,86.110001,87.019997,86.110001,87.010002,84.121452,609400
2016-05-11,86.860001,88.019997,86.370003,86.389999,83.522026,339100
2016-05-12,86.580002,87.480003,86.360001,87.290001,84.392159,383700
2016-05-13,87.349998,87.68,86.669998,87.010002,84.121452,377900
2016-05-16,86.93,87.760002,86.419998,87.370003,84.469498,328000
2016-05-17,87.059998,87.440002,86.080002,86.32,83.454353,313900
2016-05-18,86.290001,88.129997,86.230003,87.959999,85.039902,418300
2016-05-19,87.449997,87.980003,86.370003,87.160004,84.266472,388100
2016-05-20,87.760002,88.449997,87.040001,87.699997,84.788544,474700
2016-05-23,87.75,88.029999,86.959999,87.139999,84.247139,378500
2016-05-24,87.669998,88.809998,87.610001,88.669998,85.726334,374300
2016-05-25,88.699997,89.220001,87.720001,87.739998,84.827209,481000
2016-05-26,87.360001,87.57,86.57,86.599998,84.20491,495800
2016-05-27,86.779999,87.449997,86.709999,87.449997,85.031403,479500
2016-05-31,87.519997,88.160004,86.93,87.389999,84.973068,712600
2016-06-01,86.769997,86.860001,85.720001,86.449997,84.059067,1270300
2016-06-02,85.910004,86.800003,85.419998,85.669998,83.300636,751700
2016-06-03,85.040001,85.550003,84.43,85.010002,82.65889,605300
2016-06-06,85.330002,85.410004,84.220001,84.690002,82.34774,555300
2016-06-07,84.720001,85.260002,84.440002,84.970001,82.619995,431300
2016-06-08,85.050003,85.43,84.620003,85.080002,82.726959,498500
2016-06-09,84.540001,85.099998,83.68,85.040001,82.688065,545700
2016-06-10,84.489998,85.220001,84.279999,84.769997,82.425529,425600
2016-06-13,84.220001,85.150002,84.07,84.190002,81.861572,390200
2016-06-14,83.940002,84.809998,83.699997,83.959999,81.637939,430700
2016-06-15,84.32,84.5,83.489998,83.599998,81.28788,486200
2016-06-16,83.309998,85.290001,83.160004,85.25,82.89225,462400
2016-06-17,85.040001,85.580002,84.580002,85.510002,83.145058,1170400
2016-06-20,86.050003,86.959999,85.650002,85.75,83.378433,459600
2016-06-21,86.050003,86.400002,85.540001,85.860001,83.485382,446600
2016-06-22,86.059998,86.620003,85.75,86.150002,83.767372,450200
2016-06-23,87.0,87.209999,86.129997,86.580002,84.185486,462000
2016-06-24,82.779999,85.029999,82.779999,83.209999,80.908676,684400
2016-06-27,82.279999,82.480003,80.830002,81.010002,78.769524,607000
2016-06-28,81.900002,83.32,81.279999,83.169998,80.869781,506300
2016-06-29,84.080002,84.389999,83.269997,84.339996,82.007423,449300
2016-06-30,84.779999,86.330002,84.160004,86.309998,83.922935,457700
2016-07-01,86.519997,88.239998,86.519997,87.949997,85.517586,723100
2016-07-05,87.620003,87.739998,85.260002,85.489998,83.125603,498800
