Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,95.519997,96.459999,95.199997,95.309998,91.055138,1360300
2016-01-04,94.0,94.260002,92.260002,93.160004,89.001122,3040300
2016-01-05,93.230003,93.730003,92.269997,93.290001,89.125336,1911000
2016-01-06,91.339996,92.75,91.209999,91.599998,87.510765,2576200
2016-01-07,90.010002,90.849998,88.879997,89.279999,85.294327,2658300
2016-01-08,89.949997,90.389999,87.669998,87.959999,84.033272,2358000
2016-01-11,88.379997,88.849998,87.370003,88.279999,84.338974,1933400
2016-01-12,89.160004,89.400002,87.660004,89.0,85.02684,2108300
2016-01-13,89.32,89.839996,85.830002,86.410004,82.552467,2970800
2016-01-14,85.82,87.150002,85.449997,86.870003,83.484665,4580400
2016-01-15,84.57,86.669998,82.839996,86.330002,82.965714,5749700
2016-01-19,87.139999,87.779999,84.580002,85.330002,82.004677,3426700
2016-01-20,83.800003,85.110001,82.540001,84.169998,80.889877,4514000
2016-01-21,84.540001,86.120003,83.870003,84.129997,80.85144,2534200
2016-01-22,85.790001,86.269997,84.779999,85.739998,82.398705,2097500
2016-01-25,85.669998,85.809998,82.540001,82.730003,79.505997,3661600
2016-01-26,83.360001,84.580002,82.93,84.449997,81.158966,2782200
2016-01-27,84.449997,87.040001,84.199997,85.050003,81.735588,2811800
2016-01-28,85.620003,86.18,84.559998,84.910004,81.601044,2625900
2016-01-29,85.559998,86.660004,84.919998,86.650002,83.273239,3191200
2016-02-01,86.650002,86.809998,85.459999,86.089996,82.735054,2039700
2016-02-02,84.860001,85.379997,83.43,83.800003,80.534302,2336200
2016-02-03,84.07,84.260002,81.379997,83.849998,80.582352,3747800
2016-02-04,83.260002,85.120003,83.120003,84.889999,81.581825,2233300
2016-02-05,85.190002,85.709999,83.239998,83.57,80.313263,3357200
2016-02-08,82.449997,82.519997,80.720001,81.769997,78.583412,3469300
2016-02-09,80.480003,82.68,80.279999,82.199997,78.996651,3948400
2016-02-10,82.739998,83.489998,81.470001,81.510002,78.333542,2197200
2016-02-11,79.199997,80.220001,77.669998,78.169998,75.123711,5031200
2016-02-12,79.709999,81.190002,79.440002,80.93,77.776131,4390200
2016-02-16,82.360001,84.209999,81.510002,83.269997,80.024948,3884800
2016-02-17,84.139999,84.650002,83.860001,84.059998,80.784172,2929100
2016-02-18,84.050003,84.199997,82.239998,82.580002,79.361839,2721900
2016-02-19,81.830002,82.989998,81.32,82.82,79.592491,2710400
2016-02-22,82.82,84.510002,82.82,84.449997,81.158966,1644600
2016-02-23,83.940002,84.269997,81.779999,82.809998,79.582886,2555600
2016-02-24,81.550003,82.410004,80.57,82.300003,79.092766,1997300
2016-02-25,82.57,82.959999,82.120003,82.940002,79.707817,2498300
2016-02-26,83.830002,84.910004,83.080002,83.970001,80.697685,2114800
2016-02-29,83.699997,83.75,81.300003,81.309998,78.141342,3110000
2016-03-01,81.82,84.480003,81.620003,84.480003,81.187798,3119900
2016-03-02,84.599998,85.650002,84.230003,85.639999,82.302597,1749400
2016-03-03,85.629997,86.580002,85.25,86.580002,83.205963,1632700
2016-03-04,87.190002,87.959999,86.730003,87.300003,83.897911,1872300
2016-03-07,86.519997,87.279999,86.239998,86.959999,83.571152,2009500
2016-03-08,86.080002,86.480003,85.0,85.07,81.754799,2081800
2016-03-09,85.75,85.940002,84.419998,84.620003,81.322342,2276100
2016-03-10,85.389999,86.239998,84.0,85.139999,81.822083,2367600
2016-03-11,86.239998,86.550003,85.620003,86.400002,83.032974,3106100
2016-03-14,85.949997,86.129997,85.190002,85.82,82.475586,2487700
2016-03-15,85.059998,85.870003,84.870003,85.790001,82.446754,1882800
2016-03-16,85.599998,86.330002,84.379997,84.690002,81.389626,2186100
2016-03-17,84.589996,85.519997,83.82,85.199997,81.879745,2556400
2016-03-18,85.639999,87.019997,85.470001,86.160004,82.802322,5251200
2016-03-21,86.150002,86.720001,85.629997,86.199997,82.840767,1804900
2016-03-22,85.589996,86.489998,85.260002,85.849998,82.50441,1987100
2016-03-23,85.959999,86.080002,85.160004,85.349998,82.023903,2179200
2016-03-24,84.720001,84.870003,83.82,84.800003,81.495331,2338400
2016-03-28,85.379997,85.440002,84.540001,84.879997,81.57222,1648500
2016-03-29,84.349998,84.660004,83.459999,84.470001,81.178192,2156300
2016-03-30,85.0,86.129997,84.849998,85.349998,82.023903,1506700
2016-03-31,85.199997,85.57,84.309998,84.57,81.2743,1720000
2016-04-01,84.650002,85.410004,83.699997,85.290001,81.966225,1844500
2016-04-04,85.089996,85.989998,84.699997,85.32,81.995064,1736800
2016-04-05,84.389999,84.68,82.860001,82.940002,79.707817,3120300
2016-04-06,82.800003,83.830002,82.300003,83.800003,80.534302,3040300
2016-04-07,82.970001,83.099998,81.059998,81.470001,78.295105,3834100
2016-04-08,81.959999,82.970001,81.550003,81.82,78.631454,1900100
2016-04-11,82.360001,83.080002,81.919998,81.919998,78.72757,1687400
2016-04-12,81.940002,82.970001,81.440002,82.860001,79.630928,3272400
2016-04-13,83.32,85.510002,83.239998,85.169998,82.357819,3833800
2016-04-14,83.0,85.889999,82.690002,84.690002,81.893677,3747900
2016-04-15,84.589996,85.150002,83.660004,84.160004,81.381172,2052200
2016-04-18,83.480003,85.099998,83.379997,85.010002,82.203102,1836100
2016-04-19,85.370003,86.43,85.099998,86.269997,83.421501,2118900
2016-04-20,86.690002,87.980003,86.129997,87.739998,84.842957,2281500
2016-04-21,87.669998,88.559998,87.260002,87.510002,84.620552,2163400
2016-04-22,87.769997,88.449997,87.360001,88.089996,85.181404,2853900
2016-04-25,87.550003,87.809998,86.940002,87.709999,84.813957,1545000
2016-04-26,87.870003,88.959999,87.459999,88.879997,85.94532,1944100
2016-04-27,88.739998,89.769997,88.220001,88.989998,86.051689,2054700
2016-04-28,88.0,89.0,87.68,88.190002,85.278099,2047600
2016-04-29,87.690002,88.129997,87.099998,87.779999,84.881645,2589600
2016-05-02,88.519997,88.550003,87.629997,87.910004,85.007362,2867500
2016-05-03,86.650002,87.129997,86.0,86.870003,84.001694,1829100
2016-05-04,86.0,86.470001,84.57,85.370003,82.551224,2743900
2016-05-05,85.449997,86.099998,85.029999,85.349998,82.531876,2093400
2016-05-06,84.900002,85.739998,84.699997,85.610001,82.783287,2162600
2016-05-09,84.860001,86.040001,84.610001,84.989998,82.183769,2259000
2016-05-10,85.790001,87.019997,85.519997,86.589996,83.730927,1787100
2016-05-11,86.290001,87.279999,86.230003,86.339996,83.489182,1390900
2016-05-12,86.650002,87.339996,85.620003,86.18,83.334465,2647200
2016-05-13,85.940002,86.760002,84.389999,84.739998,81.942009,1963100
2016-05-16,84.459999,85.800003,84.459999,85.449997,82.628578,1968100
2016-05-17,85.120003,86.139999,84.400002,85.230003,82.41584,1815500
2016-05-18,85.300003,88.379997,85.269997,88.379997,85.461823,2674700
2016-05-19,87.860001,88.860001,87.019997,87.879997,84.978325,2321700
2016-05-20,88.330002,88.919998,87.889999,88.190002,85.278099,1610600
2016-05-23,88.190002,88.480003,87.309998,87.82,84.920319,1610700
2016-05-24,88.400002,89.459999,88.120003,89.029999,86.090363,2133200
2016-05-25,89.480003,90.849998,89.370003,90.230003,87.250748,2322800
2016-05-26,90.339996,90.349998,89.410004,89.489998,86.535172,2089000
2016-05-27,89.839996,90.260002,89.440002,90.239998,87.260422,1924600
2016-05-31,90.779999,90.800003,89.330002,89.739998,86.776932,2494600
2016-06-01,88.910004,89.959999,88.410004,89.739998,86.776932,1750400
2016-06-02,89.589996,90.099998,89.199997,90.010002,87.038017,1553100
2016-06-03,88.610001,88.82,87.110001,88.57,85.645561,2472900
2016-06-06,88.809998,90.43,88.730003,89.93,86.960655,1724300
2016-06-07,89.900002,90.300003,89.07,89.099998,86.158058,1831600
2016-06-08,88.900002,89.68,88.889999,89.5,86.544853,1834600
2016-06-09,88.870003,89.440002,87.730003,88.330002,85.413475,1512800
2016-06-10,87.309998,87.610001,86.779999,87.0,84.127403,2065100
2016-06-13,86.720001,87.620003,86.339996,86.339996,83.489182,2672900
2016-06-14,86.050003,86.720001,83.860001,84.410004,81.622917,2754300
2016-06-15,84.669998,85.620003,84.150002,84.220001,81.439186,2097400
2016-06-16,83.43,84.019997,82.699997,83.870003,81.100739,2096400
2016-06-17,83.839996,84.529999,82.830002,83.68,80.917023,4244800
2016-06-20,85.220001,85.739998,83.849998,84.019997,81.245796,4684900
2016-06-21,84.690002,84.839996,83.529999,84.529999,81.738945,3023100
2016-06-22,84.650002,85.790001,84.540001,84.760002,81.961357,2500500
2016-06-23,85.849998,86.760002,85.790001,86.669998,83.808296,2228600
2016-06-24,82.099998,83.370003,80.93,81.080002,78.402863,4741900
2016-06-27,79.769997,79.769997,77.400002,77.879997,75.308517,5335300
2016-06-28,79.269997,79.300003,77.949997,78.970001,76.362541,4975900
2016-06-29,79.900002,80.510002,78.690002,80.339996,77.687294,4596900
2016-06-30,81.040001,81.650002,80.279999,81.389999,78.702629,3735800
2016-07-01,81.029999,81.650002,80.620003,80.93,78.25782,2140600
2016-07-05,80.029999,80.360001,78.5,78.830002,76.227158,2755800
2016-07-06,78.349998,79.779999,77.860001,79.379997,76.758995,2921700
2016-07-07,79.779999,80.480003,78.839996,79.489998,76.865372,4788500
2016-07-08,80.580002,81.349998,80.449997,80.620003,77.958054,3745000
2016-07-11,81.230003,81.459999,80.830002,81.059998,78.383522,3986900
2016-07-12,81.949997,82.629997,81.720001,82.339996,79.621269,2958800
2016-07-13,82.260002,82.629997,81.5,82.099998,79.389183,3025800
2016-07-14,83.410004,83.589996,82.459999,82.860001,80.664474,3689000
2016-07-15,85.029999,85.440002,81.739998,82.059998,79.885674,4066500
2016-07-18,81.669998,82.449997,81.669998,82.089996,79.914879,2273600
2016-07-19,81.790001,82.739998,81.5,82.370003,80.187462,2563000
2016-07-20,82.860001,82.889999,82.029999,82.599998,80.411362,2463400
2016-07-21,82.779999,83.260002,82.309998,82.449997,80.265335,2057800
2016-07-22,82.589996,83.080002,82.239998,82.830002,80.635269,2069500
2016-07-25,82.610001,83.07,82.510002,82.760002,80.567131,1819600
2016-07-26,82.699997,83.410004,82.550003,82.690002,80.498985,2146300
2016-07-27,82.830002,83.440002,82.510002,82.620003,80.430832,4295500
2016-07-28,82.400002,83.160004,81.980003,83.019997,80.820236,1825800
2016-07-29,82.709999,83.32,82.650002,82.650002,80.460037,2374600
2016-08-01,83.089996,83.419998,82.300003,82.419998,80.23613,2355900
2016-08-02,82.370003,82.669998,81.349998,81.660004,79.496277,2121600
2016-08-03,82.169998,83.959999,82.169998,83.849998,81.628242,3615200
2016-08-04,84.059998,84.349998,83.639999,83.879997,81.657448,2627900
2016-08-05,84.720001,86.480003,84.639999,86.440002,84.14962,3227200
2016-08-08,86.360001,86.970001,86.220001,86.489998,84.198288,2511700
2016-08-09,86.410004,86.720001,85.959999,86.25,83.964653,2028600
2016-08-10,86.080002,86.269997,85.300003,85.389999,83.127434,1798400
2016-08-11,85.410004,85.720001,85.0,85.5,83.234528,1679700
2016-08-12,84.629997,85.089996,84.599998,85.0,82.747772,1085300
2016-08-15,85.080002,85.779999,85.059998,85.629997,83.361069,1862600
2016-08-16,85.18,85.959999,85.120003,85.669998,83.400017,1258600
2016-08-17,85.650002,85.959999,85.529999,85.779999,83.507103,1510800
2016-08-18,85.730003,85.93,85.239998,85.459999,83.195587,1654000
2016-08-19,85.309998,85.57,84.970001,85.419998,83.156639,1395300
2016-08-22,85.309998,85.629997,85.089996,85.529999,83.263725,1131400
2016-08-23,85.980003,86.379997,85.699997,85.709999,83.438965,1503700
2016-08-24,85.790001,86.080002,85.5,85.669998,83.400017,1713400
2016-08-25,85.620003,86.080002,85.540001,85.870003,83.594727,1191000
2016-08-26,86.309998,87.0,85.800003,86.690002,84.392998,1922000
2016-08-29,86.779999,88.18,86.540001,87.919998,85.590408,3037800
2016-08-30,87.919998,88.870003,87.889999,88.870003,86.515228,2364000
2016-08-31,89.470001,90.160004,88.720001,90.099998,87.712639,4314900
2016-09-01,90.290001,90.639999,89.190002,89.989998,87.60556,3061200
2016-09-02,90.089996,90.889999,89.529999,90.540001,88.140976,2020100
2016-09-06,90.360001,90.510002,88.849998,89.480003,87.109077,2143400
2016-09-07,89.57,90.43,89.07,90.419998,88.02417,2179000
2016-09-08,90.529999,91.129997,90.239998,90.720001,88.3162,2129000
2016-09-09,90.540001,91.349998,89.919998,89.919998,87.537415,2913800
2016-09-12,89.269997,91.139999,88.860001,90.900002,88.49144,2601900
2016-09-13,89.860001,90.239998,88.809998,89.919998,87.537415,2719600
2016-09-14,89.800003,90.449997,89.169998,89.290001,86.924103,3413700
